company_ID,company_Name,federalState,source,reason,trial_starts_at,trial_ends_at,company_created_at,company_Status,subTypeId,company_status_simple,no_user
C_a70d1245a6d1,C_dc5a6fcded12,null,search-engine,,2024-03-17 12:14:21.442,2024-04-16 12:14:21.442,2024-03-17 12:14:21.439563,ANONYMIZED,T_261633459b54,INACTIVE,false
C_58b856d3005e,C_80cf05b5c93e,null,search-engine,,2024-03-17 12:36:02.258,2024-04-16 12:36:02.258,2024-03-17 12:36:02.263622,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a27d7d10fecb,C_ab809b48bcdd,null,other,,2024-03-17 23:46:15.657,2024-04-16 23:46:15.657,2024-03-17 23:46:15.65433,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f615491b1b5b,C_8073a9e7b2cd,null,search-engine,,2024-03-18 19:16:26.897,2024-04-17 19:16:26.897,2024-03-18 19:16:26.897685,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c1603493a227,C_0931861a041d,null,search-engine,,2024-03-18 20:32:30.647,2024-04-17 20:32:30.647,2024-03-18 20:32:30.648936,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bdc7c27b3662,C_184a4f650bb8,null,search-engine,,2024-03-18 23:52:56.133,2024-04-17 23:52:56.133,2024-03-18 23:52:56.127736,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ad130239f96b,C_4ab8d4ba8eb4,Baden-Württemberg,search-engine,null,2024-03-19 00:20:23.863,2024-04-18 00:20:23.863,2024-03-19 00:20:23.861167,ACTIVE,T_261633459b54,ACTIVE,false
C_d75a91f8475f,C_82e9fdf76030,Niedersachsen,social,null,2024-03-19 09:51:28.37,2024-04-18 09:51:28.37,2024-03-19 09:51:28.36788,ACTIVE,T_261633459b54,ACTIVE,false
C_cc29f62d79e6,C_3fa3857aabd0,Nordrhein-Westfalen,recommended,null,2024-03-19 09:59:49.975,2024-04-18 09:59:49.975,2024-03-19 09:59:49.972115,ACTIVE,T_261633459b54,ACTIVE,false
C_64e5d40b7a69,C_9b69bf737fc7,null,email,,2024-03-19 11:49:37.57,2024-04-18 11:49:37.57,2024-03-19 11:49:37.570348,ANONYMIZED,T_261633459b54,INACTIVE,false
C_efd4608dcb10,C_1cdb83b53616,null,other,,2024-03-19 16:45:27.527,2024-04-18 16:45:27.527,2024-03-19 16:45:27.529809,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a67800a56298,C_fa79d96eeeba,null,other,,2024-03-19 17:58:20.426,2024-04-18 17:58:20.426,2024-03-19 17:58:20.43157,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6c1c5e3090f0,C_34646dda3249,null,search-engine,,2024-03-19 21:18:52.884,2024-04-18 21:18:52.884,2024-03-19 21:18:52.878166,ANONYMIZED,T_261633459b54,INACTIVE,false
C_83f9ddd2a988,C_ede1447fad9b,null,search-engine,,2024-03-20 06:39:58.415,2024-04-26 06:39:58.415,2024-03-20 06:39:58.417671,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1cefac300fbc,C_2b3fb88b65cc,null,search-engine,,2024-03-20 15:25:42.538,2024-04-19 15:25:42.538,2024-03-20 15:25:42.544544,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e7efe2c776a7,C_b12bbaac6d7a,null,search-engine,,2024-03-20 19:50:21.966,2024-04-19 19:50:21.966,2024-03-20 19:50:21.966968,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0f88b6105a3f,C_d3cd7546ce80,null,search-engine,,2024-03-22 10:25:49.432,2024-04-21 10:25:49.432,2024-03-22 10:25:49.434588,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ea4c5ce5406c,C_a645aecb873a,null,search-engine,,2024-03-23 06:36:28.057,2024-04-22 06:36:28.057,2024-03-23 06:36:28.056217,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a22c8dac4429,C_9592f547e7e8,null,search-engine,,2024-03-23 23:19:39.738,2024-04-22 23:19:39.738,2024-03-23 23:19:39.735722,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3cbf4ddbaafb,C_396262233e9c,null,search-engine,,2024-03-24 14:28:38.39,2024-04-23 14:28:38.39,2024-03-24 14:28:46.297025,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5660a783d592,C_a098c4f89311,null,search-engine,,2024-03-24 15:47:06.929,2024-04-23 15:47:06.929,2024-03-24 15:47:06.93662,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1a6e92ff7494,C_84b629e66dec,Nordrhein-Westfalen,search-engine,null,2024-03-24 20:25:50.241,2024-04-23 20:25:50.241,2024-03-24 20:25:50.238709,ACTIVE,T_261633459b54,ACTIVE,false
C_b782fb031a88,C_3e77741c0415,null,social,,2024-03-26 09:48:55.394,2024-04-25 09:48:55.394,2024-03-26 09:48:55.395318,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c399da126eb1,C_98338e59dc42,Nordrhein-Westfalen,search-engine,null,2024-03-26 11:04:53.083,2024-04-25 11:04:53.083,2024-03-26 11:04:53.078443,ACTIVE,T_261633459b54,ACTIVE,false
C_687edd885327,C_aaab24483d46,null,search-engine,,2024-03-26 15:23:48.103,2024-05-02 15:23:48.103,2024-03-26 15:23:48.15095,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0a9883445c7d,C_878e459eeb63,null,mail,,2024-03-29 03:47:51.799,2024-04-28 03:47:51.799,2024-03-29 03:47:51.804862,ANONYMIZED,T_261633459b54,INACTIVE,true
C_e12a3b1f4ea7,C_21a880a2f9cf,null,search-engine,,2024-03-29 03:48:41.511,2024-04-28 03:48:41.511,2024-03-29 03:48:41.518612,ANONYMIZED,T_261633459b54,INACTIVE,true
C_cdd73c1d4fae,C_3e3bbd77a265,null,search-engine,,2024-03-29 03:49:37.298,2024-04-28 03:49:37.298,2024-03-29 03:49:37.304394,ANONYMIZED,T_261633459b54,INACTIVE,true
C_0da73423aed5,C_66671654db9c,null,social,,2024-03-29 03:50:05.222,2024-04-28 03:50:05.222,2024-03-29 03:50:05.231718,ANONYMIZED,T_261633459b54,INACTIVE,true
C_75a7a048235f,C_50206c76e224,null,social,,2024-03-29 03:50:54.961,2024-04-28 03:50:54.961,2024-03-29 03:50:54.970019,ANONYMIZED,T_261633459b54,INACTIVE,true
C_3763c9839b1c,C_9b88d2fa70a6,null,social,,2024-03-29 03:51:28.129,2024-04-28 03:51:28.129,2024-03-29 03:51:28.137667,ANONYMIZED,T_261633459b54,INACTIVE,true
C_f984e50680bb,C_f327904ba8f2,null,social,,2024-03-29 03:52:03.877,2024-04-28 03:52:03.877,2024-03-29 03:52:03.886444,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bd41495f092f,C_1af5aa93e63e,null,other,,2024-03-29 09:53:24.727,2024-04-28 09:53:24.727,2024-03-29 09:53:24.724592,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a6310bbe72cb,C_967b4f9fa547,null,search-engine,,2024-03-30 10:11:53.371,2024-04-29 10:11:53.371,2024-03-30 10:11:53.368788,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4d174241e4b9,C_775a5f75ceca,null,search-engine,,2024-03-30 15:42:48.736,2024-04-29 15:42:48.736,2024-03-30 15:42:48.737935,ANONYMIZED,T_261633459b54,INACTIVE,false
C_044908296dd4,C_95e9e9c5930b,null,other,,2024-03-30 19:27:36.019,2024-04-29 19:27:36.019,2024-03-30 19:27:36.02236,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c377e268420d,C_d77b28aba846,null,ads,,2024-03-31 14:18:09.567,2024-04-30 14:18:09.567,2024-03-31 14:18:09.572081,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ea6e6ce05d89,C_92bb01c01280,null,search-engine,,2024-03-31 17:47:26.642,2024-04-30 17:47:26.642,2024-03-31 17:47:26.641322,ANONYMIZED,T_261633459b54,INACTIVE,false
C_98d847be3642,C_ab21dc160c1f,null,ads,,2024-03-31 21:46:36.917,2024-04-30 21:46:36.917,2024-03-31 21:46:36.911916,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7f5a20686de9,C_4cdef0faadaa,null,search-engine,,2024-03-31 23:25:52.669,2024-04-30 23:25:52.669,2024-03-31 23:25:52.669286,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6722784cb14d,C_a2cd9af04ba3,null,search-engine,,2024-04-01 08:19:37.008,2024-05-01 08:19:37.008,2024-04-01 08:19:37.001752,ANONYMIZED,T_261633459b54,INACTIVE,false
C_eae5262c5df8,C_a118fb14234a,null,search-engine,,2024-04-01 10:44:23.333,2024-05-01 10:44:23.333,2024-04-01 10:44:23.333958,ANONYMIZED,T_261633459b54,INACTIVE,false
C_59ccd50b2283,C_54c547cecfae,Bayern,recommended,null,2024-04-01 14:47:19.812,2024-05-08 14:47:19.812,2024-04-01 14:47:19.812455,ACTIVE,T_261633459b54,ACTIVE,false
C_00ec8654ce99,C_c03f63476707,null,search-engine,,2024-04-01 14:50:10.924,2024-05-01 14:50:10.924,2024-04-01 14:50:10.926872,ANONYMIZED,T_261633459b54,INACTIVE,false
C_dd81ea091d82,C_220c127f9a0f,null,search-engine,,2024-04-02 02:25:54.041,2024-05-02 02:25:54.041,2024-04-02 02:25:54.047581,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0ff60e3f51e0,C_3998332855fd,null,search-engine,,2024-04-02 14:57:53.548,2024-05-02 14:57:53.548,2024-04-02 14:57:53.548746,ANONYMIZED,T_261633459b54,INACTIVE,false
C_85ef035addbe,C_ba5d0bd8c41e,null,search-engine,,2024-04-03 10:53:39.619,2024-05-03 10:53:39.619,2024-04-03 10:53:39.624922,ANONYMIZED,T_261633459b54,INACTIVE,false
C_225b05ab147e,C_95d7d6ff964e,null,search-engine,,2024-04-03 15:11:06.86,2024-05-03 15:11:06.86,2024-04-03 15:11:06.858228,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c72d498b9a62,C_ac5e047e1907,Baden-Württemberg,other,Anruf von Frau Thomas,2024-04-04 07:20:07.442,2024-05-04 07:20:07.442,2024-04-04 07:20:07.44864,ACTIVE,T_261633459b54,ACTIVE,false
C_1ffde3b1aa9b,C_c3249eacb267,null,search-engine,,2024-04-04 12:20:45.599,2024-05-04 12:20:45.599,2024-04-04 12:20:45.621443,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d4c49c00d19a,C_5eeeb6893dec,null,social,,2024-04-04 17:58:16.699,2024-05-04 17:58:16.699,2024-04-04 17:58:16.700433,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c9f2f1737963,C_a72b75b9c665,null,ads,,2024-04-04 18:51:57.629,2024-05-04 18:51:57.629,2024-04-04 18:51:57.630215,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8c2edb069893,C_2ffa8383c905,null,search-engine,,2024-04-05 10:22:26.14,2024-05-05 10:22:26.14,2024-04-05 10:22:26.133936,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d427d884f697,C_dea3067c32e3,null,search-engine,,2024-04-06 02:41:44.148,2024-05-06 02:41:44.148,2024-04-06 02:41:44.148424,ANONYMIZED,T_261633459b54,INACTIVE,false
C_9e329524ddf8,C_6c98e27c4ca6,null,search-engine,,2024-04-07 18:17:59.622,2024-05-07 18:17:59.622,2024-04-07 18:17:59.623022,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1fe073a04201,C_bbb9c8034836,null,recommended,,2024-04-08 09:11:43.438,2024-05-08 09:11:43.438,2024-04-08 09:11:43.438971,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6a1f6aa9b6af,C_6390b2577efe,null,search-engine,,2024-04-08 13:35:25.36,2024-05-08 13:35:25.36,2024-04-08 13:35:25.374012,ANONYMIZED,T_261633459b54,INACTIVE,false
C_03762e7c3741,C_454a2f1db288,null,other,,2024-04-09 08:31:26.41,2024-05-09 08:31:26.41,2024-04-09 08:31:26.471739,ANONYMIZED,T_261633459b54,INACTIVE,false
C_aca6463f431c,C_9984737e2d12,null,website,,2024-04-11 22:04:14.499,2024-05-11 22:04:14.499,2024-04-11 22:04:14.498307,ANONYMIZED,T_261633459b54,INACTIVE,false
C_38730ab7eb0a,C_2afd8f497c4d,null,social,,2024-04-12 12:23:01.076,2024-05-12 12:23:01.076,2024-04-12 12:23:01.072031,ANONYMIZED,T_261633459b54,INACTIVE,false
C_82d1607dbd51,C_1cdcc6d8ef9f,null,social,,2024-04-13 18:48:16.545,2024-05-13 18:48:16.545,2024-04-13 18:48:16.546003,ANONYMIZED,T_261633459b54,INACTIVE,false
C_576c1729f48f,C_9fd073f0f038,null,other,,2024-04-15 10:31:36.01,2024-05-15 10:31:36.01,2024-04-15 10:31:36.013251,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6678d49184c4,C_52daf458bc96,null,recommended,,2024-04-17 09:04:00.279,2024-05-17 09:04:00.279,2024-04-17 09:04:00.282421,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2cae761035ea,C_d7f0d95208e5,null,website,,2024-04-17 14:51:03.475,2024-05-17 14:51:03.475,2024-04-17 14:51:03.480331,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ab339c516725,C_07a43b2ca9f0,null,website,null,2024-04-19 05:58:29.85,2024-05-19 05:58:29.85,2024-04-19 05:58:29.850172,INACTIVE,T_261633459b54,INACTIVE,false
C_3fbca8bf0298,C_ba1a5602e845,Bayern,social,null,2024-04-22 11:59:28.355,2024-05-22 11:59:28.355,2024-04-22 11:59:28.350986,ACTIVE,T_261633459b54,ACTIVE,false
C_0a7e13477d76,C_4adfe1393ac6,null,search-engine,,2024-04-22 14:07:26.152,2024-05-22 14:07:26.152,2024-04-22 14:07:26.140495,ANONYMIZED,T_261633459b54,INACTIVE,false
C_81451b741eb6,C_04e803eb2ff3,Nordrhein-Westfalen,search-engine,null,2024-04-25 08:04:52.627,2024-05-25 08:04:52.627,2024-04-25 08:04:52.623302,INACTIVE,T_261633459b54,INACTIVE,false
C_27997e855f84,C_ff6dd7f7a024,null,recommended,,2024-04-25 08:29:13.358,2024-05-25 08:29:13.358,2024-04-25 08:29:13.360568,ANONYMIZED,T_261633459b54,INACTIVE,false
C_635710cd86ed,C_19ecb03b1e7e,null,search-engine,null,2024-04-26 08:17:54.101,2024-05-26 08:17:54.101,2024-04-26 08:17:54.09747,INACTIVE,T_261633459b54,INACTIVE,false
C_6ad9f6324269,C_eb218b465345,Berlin,email,null,2024-04-30 05:36:03.905,2024-05-30 05:36:03.905,2024-04-30 05:36:03.90358,ACTIVE,T_261633459b54,ACTIVE,false
C_8b84cbd05bdd,C_c7d3e5df84d5,null,search-engine,,2024-04-30 10:46:18.413,2024-05-30 10:46:18.413,2024-04-30 10:46:18.413717,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2e0d97fa3a70,C_4010c4bd27d7,null,recommended,null,2024-05-02 09:58:00.978,2024-06-01 09:58:00.978,2024-05-02 09:58:00.97302,INACTIVE,T_261633459b54,INACTIVE,false
C_ea0f35ab71b1,C_efc5adbca679,null,search-engine,null,2024-05-03 21:09:21.054,2024-06-02 21:09:21.054,2024-05-03 21:09:21.054817,INACTIVE,T_261633459b54,INACTIVE,false
C_f58325ffd1f9,C_61c873beeda8,null,search-engine,,2024-05-06 16:53:53.388,2024-06-05 16:53:53.388,2024-05-06 16:53:53.392672,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c2fb39d3e280,C_814aa99d40fc,null,social,,2024-05-09 00:05:21.651,2024-06-08 00:05:21.651,2024-05-09 00:05:21.644031,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0cc4ab6f4d03,C_ee4bd942cecf,null,search-engine,,2024-05-12 11:17:24.203,2024-06-11 11:17:24.203,2024-05-12 11:17:24.200822,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f7cfa5e58d56,C_5de040b6380c,null,other,,2024-05-14 15:06:49.689,2024-06-13 15:06:49.689,2024-05-14 15:06:49.684553,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ffa5459ef847,C_a29a676f39d7,null,website,,2024-05-16 07:54:32.011,2024-06-15 07:54:32.011,2024-05-16 07:54:32.022801,ANONYMIZED,T_261633459b54,INACTIVE,false
C_def126576ee1,C_d307643630b4,null,recommended,,2024-05-16 09:02:51.485,2024-06-15 09:02:51.485,2024-05-16 09:02:51.490631,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3af6c01fc132,C_75a3e3fb7874,null,search-engine,,2024-05-17 09:14:00.917,2024-06-16 09:14:00.917,2024-05-17 09:14:00.921777,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6d7ea7925d57,C_3c0053eae5dc,null,recommended,,2024-05-21 08:51:23.742,2024-06-20 08:51:23.742,2024-05-21 08:51:23.738587,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5c2cfe89f86d,C_671328f2711d,null,email,,2024-05-22 12:50:50.036,2024-06-21 12:50:50.036,2024-05-22 12:50:50.040916,ANONYMIZED,T_261633459b54,INACTIVE,false
C_105404827e0f,C_a902079c30c7,null,search-engine,,2024-05-25 17:31:36.044,2024-06-24 17:31:36.044,2024-05-25 17:31:36.040303,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bdc68d24b14e,C_28a135a71079,null,other,,2024-05-27 16:19:24.531,2024-06-26 16:19:24.531,2024-05-27 16:19:24.528449,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4c68d4d4cfad,C_568cd01f4661,Nordrhein-Westfalen,other,Aquise,2024-05-29 06:23:49.015,2024-06-28 06:23:49.015,2024-05-29 06:23:49.0215,ACTIVE,T_261633459b54,ACTIVE,false
C_e3e5cd6eb0c4,C_9a198444e041,null,social,,2024-05-30 00:53:47.04,2024-06-29 00:53:47.04,2024-05-30 00:53:47.041141,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8ccbe2487417,C_086e2f8cc125,null,search-engine,,2024-05-30 19:25:50.754,2024-06-29 19:25:50.754,2024-05-30 19:25:50.75052,ANONYMIZED,T_261633459b54,INACTIVE,true
C_e2eb3593c332,C_2db78562c579,null,search-engine,,2024-05-30 19:26:33.323,2024-06-29 19:26:33.323,2024-05-30 19:26:33.322476,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5db33a074bb1,C_0e7ee535e50a,null,social,,2024-05-30 21:57:07.507,2024-06-29 21:57:07.507,2024-05-30 21:57:07.508157,ANONYMIZED,T_261633459b54,INACTIVE,false
C_72f14b2b75db,C_1b2913074ba8,null,trade-journal,,2024-06-02 13:11:23.002,2024-07-02 13:11:23.002,2024-06-02 13:11:22.998513,ANONYMIZED,T_261633459b54,INACTIVE,false
C_541eea12e393,C_ced3d79a81da,null,recommended,,2024-06-03 06:48:47.212,2024-07-03 06:48:47.212,2024-06-03 06:48:47.209712,ANONYMIZED,T_261633459b54,INACTIVE,false
C_37b106e2eb20,C_212fb34deff1,Mecklenburg-Vorpommern,other,Ich habe bereits durch eine andere Firma Relias kennenlernen dürfen,2024-06-04 00:00:00,2024-07-04 23:59:59.999,2024-06-04 08:02:26.108567,ACTIVE,T_261633459b54,ACTIVE,false
C_1f2dcfd5074a,C_f18d15b8bb8b,null,recommended,,2024-06-04 00:00:00,2024-07-04 23:59:59.999,2024-06-04 08:35:35.234614,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8eca8810f685,C_4b91e1e7a541,null,mail,,2024-06-04 00:00:00,2024-07-04 23:59:59.999,2024-06-04 19:00:30.986286,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e24b4ebc2f98,C_fe17f57f03d0,Baden-Württemberg,search-engine,null,2024-06-07 00:00:00,2024-07-07 23:59:59.999,2024-06-07 10:00:53.3784,ACTIVE,T_261633459b54,ACTIVE,false
C_7dd0b09522a3,C_5e4a455ff807,null,email,,2024-06-10 00:00:00,2024-07-10 23:59:59.999,2024-06-10 03:57:32.403095,ANONYMIZED,T_261633459b54,INACTIVE,false
C_623b805b844b,C_d8b4da1a9446,null,search-engine,,2024-06-10 00:00:00,2024-07-10 23:59:59.999,2024-06-10 06:17:33.22754,ANONYMIZED,T_261633459b54,INACTIVE,false
C_471a6ee6314b,C_1d4b6e9a2fa6,null,social,,2024-06-11 00:00:00,2024-07-11 23:59:59.999,2024-06-11 19:04:12.694634,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0f0d16947d7c,C_2a6c410dde2a,null,ads,,2024-06-11 00:00:00,2024-07-11 23:59:59.999,2024-06-11 21:24:59.113248,ANONYMIZED,T_261633459b54,INACTIVE,false
C_530a5f1ab8a5,C_4f04929e0881,null,social,,2024-06-12 00:00:00,2024-07-12 23:59:59.999,2024-06-12 06:56:29.269213,ANONYMIZED,T_261633459b54,INACTIVE,false
C_32d2eeece6b8,C_06a3c253d3f6,null,other,,2024-06-13 00:00:00,2024-07-13 23:59:59.999,2024-06-13 17:23:53.243251,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e1dfc5499ce0,C_b791e6decdd7,null,other,,2024-06-14 00:00:00,2024-07-14 23:59:59.999,2024-06-14 11:09:48.595368,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3f441e578d12,C_cd2fd1fae182,null,email,,2024-06-15 00:00:00,2024-07-15 23:59:59.999,2024-06-15 04:04:19.507646,ANONYMIZED,T_261633459b54,INACTIVE,false
C_36ed17f6a1c0,C_b2883a6f1fed,null,social,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 05:21:04.151929,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8968dd5cc123,C_f8912e0206af,null,search-engine,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 07:11:37.478301,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d7e04e354fb0,C_177b4d87e3c3,null,other,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 07:51:38.675998,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b9f9eed4e528,C_7d53ce632e91,null,recommended,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 13:36:20.664195,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c0977c4b0efd,C_5ace3f3809f5,null,recommended,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 15:14:52.80902,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b6b487168611,C_1637723fb7af,null,email,,2024-06-18 00:00:00,2024-07-18 23:59:59.999,2024-06-18 19:02:10.198955,ANONYMIZED,T_261633459b54,INACTIVE,false
C_709703a69bd4,C_626af0719925,null,social,,2024-06-19 00:00:00,2024-07-19 23:59:59.999,2024-06-19 20:51:13.381369,ANONYMIZED,T_261633459b54,INACTIVE,false
C_12a6e2912b41,C_d97fa6afe83d,null,social,,2024-06-20 00:00:00,2024-07-20 23:59:59.999,2024-06-20 15:52:55.11648,ANONYMIZED,T_261633459b54,INACTIVE,false
C_24c307e43141,C_cf742c58156f,null,other,,2024-06-21 00:00:00,2024-07-21 23:59:59.999,2024-06-21 06:00:44.39271,ANONYMIZED,T_261633459b54,INACTIVE,false
C_344286ccc7a5,C_cb3c4a76c01a,null,other,,2024-06-21 00:00:00,2024-07-21 23:59:59.999,2024-06-21 14:35:41.396125,ANONYMIZED,T_261633459b54,INACTIVE,false
C_909dc308ae96,C_7b11e03222fc,Nordrhein-Westfalen,other,Pflegemesse Essen 2024,2024-06-23 00:00:00,2024-07-23 23:59:59.999,2024-06-23 10:16:17.594461,ACTIVE,T_261633459b54,ACTIVE,false
C_f7cc426c4af3,C_1c3af43f09d7,null,ads,,2024-07-05 00:00:00,2024-08-04 23:59:59.999,2024-07-05 23:48:34.793585,ANONYMIZED,T_261633459b54,INACTIVE,false
C_361dc9da45d6,C_cfa3a6a14f05,null,email,,2024-07-09 00:00:00,2024-08-08 23:59:59.999,2024-07-09 13:15:34.173656,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ed19c3ec3196,C_9b4046fcf427,null,recommended,,2024-07-12 00:00:00,2024-08-11 23:59:59.999,2024-07-12 07:45:29.354535,ANONYMIZED,T_261633459b54,INACTIVE,false
C_acdeea9f962d,C_dcd18540fb11,null,ads,,2024-07-12 00:00:00,2024-08-11 23:59:59.999,2024-07-12 07:52:57.587934,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3d4ef7067f05,C_42552eeefd94,null,other,,2024-07-12 00:00:00,2024-08-11 23:59:59.999,2024-07-12 16:59:55.771455,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1e4261f90eb7,C_a1b7646d9e7a,null,social,,2024-07-15 00:00:00,2024-08-14 23:59:59.999,2024-07-15 09:54:46.901786,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a22759001486,C_c2f3bcc9e303,null,other,,2024-07-15 00:00:00,2024-08-14 23:59:59.999,2024-07-15 11:37:45.650451,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2e193debb82f,C_cd2558122db3,null,social,,2024-07-17 00:00:00,2024-08-16 23:59:59.999,2024-07-17 10:08:40.761582,ANONYMIZED,T_261633459b54,INACTIVE,false
C_38ae46b8ab12,C_2b489c056970,null,other,,2024-11-06 00:00:00,2024-12-05 23:59:59.999,2024-07-18 05:45:30.159231,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8eb2c6fe6f7a,C_648a7f15333c,null,other,,2024-07-22 00:00:00,2024-08-21 23:59:59.999,2024-07-22 07:31:32.601109,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e57b880185a2,C_06c4dc24e99a,null,search-engine,,2024-07-22 00:00:00,2024-08-21 23:59:59.999,2024-07-22 12:51:06.421184,ANONYMIZED,T_261633459b54,INACTIVE,false
C_16c8c6a42d78,C_88c8f80b4ebf,null,social,,2024-07-25 00:00:00,2024-08-24 23:59:59.999,2024-07-25 09:18:45.3585,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e8dd2cdad84c,C_098993801274,null,recommended,,2024-07-26 00:00:00,2024-08-25 23:59:59.999,2024-07-26 12:10:16.037347,ANONYMIZED,T_261633459b54,INACTIVE,false
C_315e8ba48c6b,C_fe7e6c7d696c,null,website,,2024-07-29 00:00:00,2024-08-28 23:59:59.999,2024-07-29 05:00:35.637853,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f152b1a29881,C_f2096b54a43d,null,ads,,2024-07-29 00:00:00,2024-08-28 23:59:59.999,2024-07-29 09:57:39.267689,ANONYMIZED,T_261633459b54,INACTIVE,false
C_db583ff9d4f9,C_b489a7505101,null,social,,2024-07-30 00:00:00,2024-08-29 23:59:59.999,2024-07-30 13:59:26.886701,ANONYMIZED,T_261633459b54,INACTIVE,false
C_098fec20c97e,C_6609d2c3e592,null,recommended,,2024-07-30 00:00:00,2024-08-29 23:59:59.999,2024-07-30 16:52:27.395071,ANONYMIZED,T_261633459b54,INACTIVE,false
C_da25cbe0e639,C_c35d1d2b39b7,null,ads,,2024-08-01 00:00:00,2024-08-31 23:59:59.999,2024-08-01 05:24:44.944303,ANONYMIZED,T_261633459b54,INACTIVE,false
C_828c7a738d05,C_148a70b5af75,null,recommended,,2024-08-01 00:00:00,2024-08-31 23:59:59.999,2024-08-01 14:26:34.257003,ANONYMIZED,T_261633459b54,INACTIVE,false
C_603ed4e37024,C_8713fa223073,null,search-engine,,2024-08-07 00:00:00,2024-09-06 23:59:59.999,2024-08-07 08:04:37.026942,ANONYMIZED,T_261633459b54,INACTIVE,false
C_353f6cabef97,C_c0b806ad0256,null,other,,2024-08-10 00:00:00,2024-09-09 23:59:59.999,2024-08-10 11:35:57.372657,ANONYMIZED,T_261633459b54,INACTIVE,false
C_94d169c4f64a,C_8efc49062417,null,other,,2024-08-12 00:00:00,2024-09-11 23:59:59.999,2024-08-12 14:36:17.808296,ANONYMIZED,T_261633459b54,INACTIVE,false
