id,userCancelledAt,startingTime,expiryTime,companyId,status,hasFixedLicenseCount,noOfLicenses
CON_35771b8d59e1,null,2026-02-14 00:00:00,null,C_1adda2468d9f,SUSPENDED,false,null
CON_81eb88e74901,null,2026-03-01 00:00:00,2027-02-28 20:00:00,C_5199a6170070,ACTIVE,true,15
CON_4c5d8f178a20,null,2026-04-01 00:00:00,2027-03-31 19:59:59.999,C_904977269f74,ACTIVE,true,22
CON_f8b31e0c9d94,null,2026-02-19 00:00:00,null,C_00c477a8cc71,SUSPENDED,false,null
CON_cee4af093606,null,2026-02-11 00:00:00,null,C_2ea874824649,ACTIVE,false,null
CON_b17f0c5e014f,null,2026-02-20 00:00:00,null,C_c59f3806b3cb,SUSPENDED,false,null
CON_b497ff4aa597,null,2026-02-20 00:00:00,null,C_22e041e746e2,SUSPENDED,false,null
CON_52a8778f20e9,null,2026-02-23 00:00:00,null,C_a8f87553e7a8,SUSPENDED,false,null
CON_0604272bfc3d,null,2026-01-01 00:00:00,2026-12-31 20:00:00,C_6dbfae541c79,ACTIVE,true,3
CON_82d1494cdc48,null,2026-01-01 00:00:00,2026-12-31 20:00:00,C_eb5e7d8cea49,ACTIVE,true,1
CON_a0118ca54114,null,2026-02-24 00:00:00,null,C_d48d56d16fa1,SUSPENDED,false,null
CON_896fda69be30,null,2025-02-01 00:00:00,2026-01-31 22:00:00,C_a2c87a68bfa1,EXPIRED,false,null
CON_b62f88d5780d,null,2026-02-27 00:00:00,null,C_8b4dbeb45293,SUSPENDED,false,null
CON_7378156f0fce,null,2026-02-01 00:00:00,2027-01-31 21:59:59.999,C_a2c87a68bfa1,ACTIVE,true,10
CON_530e1f69209e,null,2026-02-28 00:00:00,null,C_fb3cd5d06376,SUSPENDED,false,null
CON_8e01c89cae6a,null,2026-03-02 00:00:00,null,C_21734d40d7da,ACTIVE,false,null
CON_e79509c5e875,null,2026-03-03 00:00:00,null,C_479b625b1bb5,ACTIVE,false,null
CON_1e6ce1c3bced,null,2026-03-01 00:00:00,2027-02-28 20:00:00,C_ca3f83668896,ACTIVE,true,17
CON_e6ead4cb3e7d,null,2026-03-03 00:00:00,null,C_82d82e50ffda,SUSPENDED,false,null
CON_1da9cd81856d,null,2026-03-31 23:00:00,2027-03-30 23:00:00,C_1e37d3758775,ACTIVE,true,5
CON_1445089ceb59,null,2026-03-05 00:00:00,null,C_5987be55c522,SUSPENDED,false,null
CON_d8e7b8dcad98,null,2026-03-05 00:00:00,null,C_11d5c9e718db,SUSPENDED,false,null
CON_aacb0daf7dfb,null,2026-03-06 09:00:00,null,C_29c1be9fee26,SUSPENDED,true,20
CON_209f4df79fe1,null,2026-03-06 00:00:00,null,C_f248bede29e2,SUSPENDED,false,null
CON_6c66810ce5aa,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_47b2e15eb70f,ACTIVE,true,13
CON_a7524a252a1f,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_4a1ac8b0a1b1,ACTIVE,true,32
CON_212fea10f819,null,2026-04-01 00:00:00,2027-03-30 23:59:59.999,C_5c53d6f828d5,ACTIVE,true,5
CON_8842aaca0c67,null,2026-03-06 00:00:00,null,C_a2d5d3b4a8a9,SUSPENDED,false,null
CON_a78bf60c9560,null,2026-03-10 00:00:00,null,C_abde3cca160a,SUSPENDED,false,null
CON_f31f77c090fc,null,2026-03-01 00:00:00,2027-02-27 23:00:00,C_8b4dbeb45293,ACTIVE,true,85
CON_6dc986a53a42,null,2026-04-01 00:00:00,2027-03-31 21:00:00,C_e268b2c34ab0,ACTIVE,true,53
CON_6260bf601efc,null,2026-04-01 00:00:00,2027-03-31 21:59:59.999,C_5d6a3c9c46f5,ACTIVE,true,25
CON_6cb4105219c1,null,2026-03-01 00:00:00,null,C_1f7e6590a1a2,ACTIVE,false,null
CON_f1806fee4d88,null,2026-03-18 00:00:00,null,C_6b8e4a0ff99f,SUSPENDED,false,null
CON_97fc5b6522a7,null,2026-03-18 00:00:00,null,C_b7508e9a166f,SUSPENDED,false,null
CON_a53910ad04d4,null,2026-03-19 00:00:00,null,C_a614c8a68c2e,SUSPENDED,false,null
CON_d7f382b4f192,null,2026-03-20 00:00:00,null,C_0f19951828e0,SUSPENDED,false,null
CON_331ffbc39248,null,2026-03-20 00:00:00,null,C_54ab9cc89551,SUSPENDED,false,null
CON_d756c6eae929,null,2026-03-21 00:00:00,null,C_0c2b3913a6e5,SUSPENDED,false,null
CON_78ffa7b46239,null,2026-03-24 00:00:00,null,C_61276d41e6ad,SUSPENDED,false,null
CON_81bccd95a4ee,null,2026-03-24 00:00:00,null,C_da2eb2b6bb15,SUSPENDED,false,null
CON_da29fafc6f9b,null,2026-03-26 00:00:00,null,C_ca5880e3ffcb,SUSPENDED,false,null
CON_3b8e3ee3b086,null,2026-03-27 00:00:00,null,C_1b3d2e278253,SUSPENDED,false,null
CON_807a761abbf8,null,2026-03-27 00:00:00,null,C_186cdcc03a24,SUSPENDED,false,null
CON_42fa564cba37,null,2026-03-28 00:00:00,null,C_c43534565399,SUSPENDED,false,null
CON_9c01efe3119c,null,2026-03-28 00:00:00,null,C_f096079f1970,SUSPENDED,false,null
CON_5f045e1d79a6,null,2026-03-31 00:00:00,null,C_bcc3f078c4d1,SUSPENDED,false,null
CON_8d9257e930a7,null,2026-04-01 00:00:00,null,C_7ed8f537ee68,SUSPENDED,false,null
CON_03fad1d4f62d,null,2026-04-01 00:00:00,null,C_305c6916fc2d,SUSPENDED,false,null
CON_a36ab8b35a81,null,2026-04-01 00:00:00,null,C_cc91ae5f7c12,SUSPENDED,false,null
CON_d59a1b6fe339,null,2026-04-02 00:00:00,null,C_f46a34bf14b0,SUSPENDED,false,null
CON_c92fc73065f0,null,2026-04-04 00:00:00,null,C_114112f6dd0e,SUSPENDED,false,null
CON_ab434893a000,null,2026-04-04 00:00:00,null,C_b4e035e5b1a7,SUSPENDED,false,null
CON_908538fdaaac,null,2026-04-07 00:00:00,null,C_c433680f660b,SUSPENDED,false,null
CON_072d2e5d94b6,null,2026-04-07 00:00:00,null,C_1886e5e81228,SUSPENDED,false,null
CON_211243e4bf79,null,2026-04-07 00:00:00,null,C_9cf0740d13fc,SUSPENDED,false,null
CON_c26b8f9d3012,null,2026-04-07 00:00:00,null,C_4e483ce5d93f,SUSPENDED,false,null
CON_8c1f28cc98c8,null,2026-04-08 00:00:00,null,C_9e03eaf0d00d,SUSPENDED,false,null
CON_18765022b4ba,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_a537a639af02,ACTIVE,true,12
CON_4c15fef7b41d,null,2026-04-08 00:00:00,null,C_f4d714b772fb,SUSPENDED,false,null
CON_53491fff3661,null,2026-04-08 00:00:00,null,C_da71e2b88763,SUSPENDED,false,null
CON_1b2f99d5d818,null,2026-04-08 00:00:00,null,C_183ae2bd1b29,SUSPENDED,false,null
CON_492c1d810ca0,null,2026-04-01 00:00:00,2027-03-30 23:59:59.999,C_8bb2f38e42eb,ACTIVE,true,16
CON_ec947367b01f,null,2026-04-11 00:00:00,null,C_faf760da67e7,SUSPENDED,false,null
CON_f732575057f8,null,2026-04-22 00:00:00,null,C_369945e49cff,SUSPENDED,false,null
CON_7da54871fa12,null,2026-04-23 00:00:00,null,C_59a46ab52210,SUSPENDED,false,null
CON_2fa54d917f6c,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_e164a919ea28,ACTIVE,true,35
CON_0d7324d870a1,null,2026-04-23 00:00:00,null,C_3b11be841d5c,SUSPENDED,false,null
CON_91e07a671a2d,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_da71e2b88763,ACTIVE,true,19
CON_d59331a84fa2,null,2026-04-01 00:00:00,2027-03-31 00:00:00,C_114112f6dd0e,ACTIVE,true,20
CON_00f271b3d609,null,2026-04-16 00:00:00,2026-04-30 20:00:00,C_0f19951828e0,EXPIRED,false,null
CON_e2262d41918b,null,2026-04-25 00:00:00,null,C_dbb3f915f473,SUSPENDED,false,null
CON_c7c31b7df5c9,null,2026-04-28 00:00:00,null,C_840e836b13cb,SUSPENDED,false,null
CON_8d0848e58f69,null,2026-04-30 00:00:00,null,C_76b120f0317e,ACTIVE,false,null
CON_0c0e0cb6c703,null,2026-05-02 00:00:00,null,C_ee497ffbb6f4,SUSPENDED,false,null
CON_157acd260e3e,null,2026-05-02 00:00:00,null,C_3c974d765357,SUSPENDED,false,null
CON_6fa7e7f9ca56,null,2026-05-06 00:00:00,null,C_95e63500c2ae,SUSPENDED,false,null
CON_942a6a292bfc,null,2026-04-30 22:00:00,2027-04-30 18:00:00,C_0f19951828e0,ACTIVE,true,10
CON_80289fec4bc1,null,2026-05-07 00:00:00,null,C_09bbcacd93f2,SUSPENDED,false,null
CON_62039bd8407a,null,2026-05-01 00:00:00,2027-05-01 23:59:59.999,C_f0f4a08afe1e,ACTIVE,true,27
CON_757e4a1b391d,null,2026-05-16 00:00:00,null,C_acb4a4801c63,SUSPENDED,false,null
CON_5555979e2a37,null,2026-05-20 00:00:00,2027-05-20 23:59:59.999,C_8de78157c7f6,ACTIVE,true,13
CON_0ae43f079db8,null,2025-05-19 00:00:00,2026-05-19 23:59:59.999,C_8de78157c7f6,EXPIRED,true,13
CON_7df4bb222593,null,2026-05-23 00:00:00,null,C_9d73330ca832,ACTIVE,false,null
CON_6bca390f101d,null,2026-06-01 00:00:00,2027-06-01 23:59:59.999,C_09daf3bd3e48,ACTIVE,true,93
CON_16a683594755,null,2026-06-01 00:00:00,2027-06-01 23:59:59.999,C_5c05115e8ac7,ACTIVE,true,7
CON_6b81ba3e707c,null,2026-06-01 00:00:00,2027-06-01 23:59:59.999,C_34fa5461de4d,ACTIVE,true,20
CON_162a5db8ab6d,null,2026-05-31 00:00:00,2027-05-31 23:59:59.999,C_8be880fd59a3,ACTIVE,true,12
CON_8159baba6da7,null,2026-05-31 00:00:00,2027-05-31 23:59:59.999,C_c8c934012a83,ACTIVE,true,9
CON_488933d40aaa,null,2026-05-29 00:00:00,null,C_9eaa03b8ffe0,SUSPENDED,false,null
CON_1ad05d95c295,null,2026-05-28 00:00:00,null,C_83188b96eba5,SUSPENDED,false,null
CON_9633e197c511,null,2025-06-01 00:00:00,2026-05-31 21:00:00,C_5c05115e8ac7,EXPIRED,true,7
CON_9bd67c124bce,null,2025-06-03 00:00:00,2026-05-30 23:59:59.999,C_c8c934012a83,EXPIRED,true,9
CON_7507d500c17a,null,2025-06-01 00:00:00,2026-05-31 21:00:00,C_09daf3bd3e48,EXPIRED,true,93
CON_d355db881592,null,2025-05-26 00:00:00,2026-05-30 23:59:59.999,C_8be880fd59a3,EXPIRED,true,12
CON_858fd7a2896a,null,2025-06-01 00:00:00,2026-05-31 21:59:00,C_34fa5461de4d,EXPIRED,true,20
CON_666cfd462015,null,2026-06-03 00:00:00,null,C_acb4a4801c63,ACTIVE,false,null
CON_5abe87d34046,null,2026-06-09 00:00:00,null,C_9e880dcac359,SUSPENDED,false,null
CON_88983bf65b5d,null,2026-06-03 00:00:00,null,C_485c80826dc0,SUSPENDED,false,null
CON_edc2de4f24b0,null,2026-06-03 00:00:00,null,C_887586981578,SUSPENDED,false,null
CON_b38417b28496,null,2026-06-01 00:00:00,2027-03-31 00:00:00,C_e164a919ea28,ACTIVE,true,35
CON_4bca95fbf22d,null,2026-06-16 00:00:00,null,C_713ed33429aa,SUSPENDED,false,null
CON_5d3fc1ff422b,null,2026-06-12 00:00:00,null,C_44c839f91aa9,SUSPENDED,false,null
CON_7732efa117ab,null,2026-06-12 00:00:00,null,C_6ecab3a3b120,SUSPENDED,false,null
CON_2eb2bc632fa7,null,2026-06-10 00:00:00,null,C_d90df244da14,SUSPENDED,false,null
CON_07bf77cfd4c7,null,2026-06-10 00:00:00,null,C_723929274eed,SUSPENDED,false,null
CON_4e7c40c6d57d,null,2026-06-19 00:00:00,null,C_3555dd873593,SUSPENDED,false,null
CON_65153d7c138e,2026-05-20 00:00:00,2023-06-11 00:00:00,2026-06-19 23:59:59.999,C_42a752a962e0,EXPIRED,false,null
CON_ee444edc03e1,null,2026-06-24 00:00:00,null,C_9b26a56b7fc6,SUSPENDED,false,null
CON_f6d278e71986,null,2026-06-26 00:00:00,null,C_32d694a113c9,SUSPENDED,false,null
CON_015aecf2e267,2026-05-28 00:00:00,2026-03-04 00:00:00,2026-06-27 23:59:59.999,C_27f883a628af,EXPIRED,false,null
CON_75d8289c3563,null,2026-06-01 00:00:00,2027-05-31 00:00:00,C_44c839f91aa9,ACTIVE,true,10
CON_1cd2721756ab,null,2026-06-01 00:00:00,2027-05-31 00:00:00,C_6ecab3a3b120,ACTIVE,true,24
CON_7c316711152c,null,2026-06-30 23:00:00,null,C_1bc7be849fb2,ACTIVE,true,63
CON_c979eaee435d,null,2025-07-01 00:00:00,2026-06-30 00:00:00,C_dfaf76f7dc51,EXPIRED,false,null
CON_9df4cb37b08a,null,2025-04-13 00:00:00,2026-06-30 00:00:00,C_01abbaec259a,EXPIRED,false,null
CON_41beda1b45eb,null,2023-09-06 00:00:00,2026-06-30 00:00:00,C_58aae47a5773,EXPIRED,false,null
CON_5eb661327dc7,null,2026-07-01 00:00:00,2027-07-01 23:59:59.999,C_c0238f1b43b5,ACTIVE,true,40
CON_15f459e5e3da,null,2026-07-01 00:00:00,2027-07-01 23:59:59.999,C_dfaf76f7dc51,ACTIVE,false,null
CON_9fc4cd02695a,null,2026-07-01 00:00:00,null,C_80e0c66db083,SUSPENDED,false,null
CON_4eafbbbe2730,null,2026-07-01 00:00:00,null,C_6b82508bb727,SUSPENDED,false,null
CON_df1c2ed7cd69,null,2026-03-20 00:00:00,2026-06-30 19:00:00,C_1bc7be849fb2,EXPIRED,false,null
CON_adf26f097a20,null,2025-07-01 00:00:00,2026-06-30 20:00:00,C_c0238f1b43b5,EXPIRED,true,40
CON_02cd6ea8f51b,null,2025-07-06 00:00:00,2026-06-30 21:59:00,C_fed63aad3c56,EXPIRED,false,null
CON_b12703792999,null,2026-08-01 00:00:00,2027-07-31 21:59:59,C_d338ffa6e4b8,PENDING,true,7
CON_6230d0f3e7d4,null,2026-07-07 00:00:00,null,C_947678cae8ea,SUSPENDED,false,null
CON_e078f1e3d1e8,null,2026-07-06 00:00:00,null,C_c05125da4b5b,SUSPENDED,false,null
CON_98865bc7dce4,null,2026-07-03 00:00:00,null,C_d338ffa6e4b8,SUSPENDED,false,null
CON_431a5a990e72,null,2026-07-09 00:00:00,null,C_9dcf7aa29eb8,SUSPENDED,false,null
CON_6b9732de5ba6,null,2026-07-08 00:00:00,null,C_e84f52ae5bbf,SUSPENDED,false,null
CON_ae7772bbd41f,null,2026-05-31 23:00:00,2027-05-31 19:00:00,C_f248bede29e2,ACTIVE,true,8
CON_feb059741076,null,2026-07-21 00:00:00,null,C_b00bb13c5d89,PENDING,false,null
CON_ccbde446ebf9,null,2026-07-11 00:00:00,null,C_83188b96eba5,ACTIVE,false,null
CON_fac19d845a95,null,2026-07-17 00:00:00,null,C_44e5e023c81e,PENDING,false,null
CON_c59703816cda,null,2026-07-17 00:00:00,null,C_a65c3bdc0f50,PENDING,false,null
CON_64faad874856,null,2026-07-14 00:00:00,null,C_773949c19a04,SUSPENDED,false,null
CON_b63256f03b09,null,2026-07-12 00:00:00,null,C_d437a7baa6ff,SUSPENDED,false,null
CON_daa625d5e81c,null,2026-07-11 00:00:00,null,C_b9c6c78f9edd,SUSPENDED,false,null
CON_6dfc84d2d4b9,null,2026-07-10 00:00:00,null,C_060cb97bfdc0,SUSPENDED,false,null
