assignment_ID,company_ID1,topic_assignment,deadline_assignment,interval_assignment,status_assignment,is_default_assignment,is_reoccurring_assignment,assignment_completed_at
A_4192f22cb3c9,C_09daf3bd3e48,Pflichtfortbildungen HW 3. Quartal 2026,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_f8d545fb9c81,C_09daf3bd3e48,Pflichtfortbildungen HW 4. Quartal 2026,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_bfa375a973fd,C_a2c87a68bfa1,Leiterschein,2026-03-30 00:00:00,null,ACTIVE,false,false,null
A_8b19d2cf772b,C_0a331314796b,Pflichtfortbildungen,2026-07-31 00:00:00,12M,ACTIVE,false,true,null
A_18f6ea89a1db,C_abde3cca160a,Test,2026-03-10 00:00:00,null,ACTIVE,false,false,null
A_78ae4e37b4ba,C_72b9bcbe44f9,Expertenstandard,2026-11-30 00:00:00,12M,ACTIVE,false,true,null
A_617a56c96f1c,C_8b391db2f616,Pflichtschulung,2026-03-11 00:00:00,null,ACTIVE,false,false,null
A_4f67f513fa69,C_8b391db2f616,Pflichtschulung ,2026-03-25 00:00:00,null,ACTIVE,false,false,null
A_e55b98de2696,C_8b391db2f616,Fortbildung,2026-03-25 00:00:00,null,ACTIVE,false,false,null
A_819c3aa7ce1b,C_8b391db2f616,Pflichtschulung,2026-04-10 00:00:00,null,ACTIVE,false,false,null
A_625cd166cf64,C_8b391db2f616,Fortbildung,2026-04-17 00:00:00,null,ACTIVE,false,false,null
A_0e6ab899f243,C_8b391db2f616,Pflichtschulung,2026-04-24 00:00:00,null,ACTIVE,false,false,null
A_7a943ef1929e,C_534b9225f01a,Refresher-Kurse,null,24M,DRAFT,false,true,null
A_c21dfb628353,C_72b9bcbe44f9,Pflegefachkräfte,2026-11-30 00:00:00,12M,ACTIVE,false,true,null
A_b41e392091e1,C_6b8e4a0ff99f,Datenschutz,2026-03-11 00:00:00,null,ACTIVE,false,false,null
A_076efe6ddcc6,C_6b8e4a0ff99f,Pflichtschulung,2026-03-15 00:00:00,null,ACTIVE,false,false,null
A_caf7c566237f,C_7e49a62fdfff,Auffrischung ,2026-11-01 00:00:00,null,ACTIVE,false,false,null
A_45c4109ed275,C_2aa8ac9d2d8a,NURSE,2026-05-31 21:59:59,null,ACTIVE,false,false,null
A_6d54e8b55e4e,C_2aa8ac9d2d8a,DOMESTIC_SPECIALIST,2026-05-31 21:59:59,null,ACTIVE,false,false,null
A_12adf64a0057,C_2aa8ac9d2d8a,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_cc333f366136,C_2aa8ac9d2d8a,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_7cacd2dcc923,C_2aa8ac9d2d8a,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_ca935a47dac8,C_2aa8ac9d2d8a,NOT_RELEVANT,2026-05-31 21:59:59,null,ACTIVE,false,false,null
A_a06694b66b0a,C_09daf3bd3e48,Belehrung - Gesundheitsschutz,2026-07-31 00:00:00,12M,ACTIVE,false,true,null
A_e69574b53502,C_09daf3bd3e48,Belehrung - Infektionsschutz,2026-08-31 00:00:00,12M,ACTIVE,false,true,null
A_915515d21f08,C_09daf3bd3e48,Belehrung - Hygiene,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_fec8c6d94a56,C_09daf3bd3e48,Belehrung - Arbeitsschutz,2026-11-30 00:00:00,12M,ACTIVE,false,true,null
A_f10b0da3ddb1,C_09daf3bd3e48,Belehrung - Gefahrstoffe,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_76ea6760ef70,C_a614c8a68c2e,Hauswirtschaftlicher Diest,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_91271fa26f71,C_a614c8a68c2e,Pflichtschulungen ,2026-03-12 00:00:00,null,ACTIVE,false,false,null
A_4d03855a3640,C_0f19951828e0,Sturzprophylaxe,2026-03-14 00:00:00,null,ACTIVE,false,false,null
A_4ccb6ab7a576,C_72b9bcbe44f9,Expertenstandards,2026-10-31 00:00:00,12M,ACTIVE,false,true,null
A_64c02429852e,C_72b9bcbe44f9,Hauswirtschaft Kurse,2026-08-31 00:00:00,12M,ACTIVE,false,true,null
A_8011fedd2997,C_fafd4788daf1,NURSE,null,null,DRAFT,false,false,null
A_019b1e3b1f1a,C_fafd4788daf1,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_28caf2617e88,C_fafd4788daf1,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_55a5f782f7d8,C_fafd4788daf1,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_973aa8575cab,C_fafd4788daf1,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_45c9d395b537,C_fafd4788daf1,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_f9bfcbe52a5a,C_72b9bcbe44f9,Expertenstandards,2026-10-31 00:00:00,null,ACTIVE,false,false,null
A_9ef918569929,C_61276d41e6ad,Pflichtunterweisungen,null,null,DRAFT,false,false,null
A_b02ed6c4213b,C_dd7065b0c9e9,Baerenbande - Pflichtschulungen,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_de73bb39d8bd,C_dd7065b0c9e9,Tagesgruppe - Pflichtschulungen ,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_dc4afcfc33a6,C_f47f26b6debc,NURSE,null,null,DRAFT,false,false,null
A_34865aee62d7,C_f47f26b6debc,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_98fc21804759,C_f47f26b6debc,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_12e2e5574f20,C_f47f26b6debc,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_58f7436262d3,C_f47f26b6debc,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_55e33a7b64a0,C_1bc7be849fb2,Pflichtschulungen QN 1/2,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_b99865960417,C_1bc7be849fb2,Pflichtschulungen Hauswirtschaft,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_c836134e6002,C_72b9bcbe44f9,Pflegefachkräfte Pflichtunterweisungen,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_038bb42c514f,C_1bc7be849fb2,Pflichtschulungen Sozialdienst,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_3da2e2069ec1,C_1bc7be849fb2,Pflichtschulung Fahrdienst,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_97da53e70e49,C_1bc7be849fb2,Pflichtschulung QN4,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_82f7da3fa30f,C_1bc7be849fb2,Pflichtschulungen QN3,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_484975022737,C_19a3712757ca,Expertenstandards Pflege,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_3e5083de7934,C_19a3712757ca,Sicherheit und Datenschutz,2026-06-30 00:00:00,6M,ACTIVE,false,true,null
A_610f9e14f724,C_19a3712757ca,Pflichtschulung Küche und Service,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_18155cf15932,C_19a3712757ca,Grundpflege und Pflegecharta,2026-10-31 00:00:00,12M,ACTIVE,false,true,null
A_b296f7659880,C_1bc7be849fb2,Pflichtschulung Administration,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_d0ee9b227da7,C_1bc7be849fb2,Pflichtschulung QM,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_b73bbb2d7632,C_d9f604b01c13,NURSE,2026-06-30 21:59:59,null,ACTIVE,false,false,null
A_fdccf5fea423,C_d9f604b01c13,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_f02c940a81de,C_d9f604b01c13,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_add42af369d8,C_d9f604b01c13,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_13e5ab4bffd9,C_d9f604b01c13,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_5169acc3e594,C_d9f604b01c13,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_cdb6d9b54d97,C_2553c0adbcf1,NURSE,null,null,DRAFT,false,false,null
A_a592f7f9e834,C_2553c0adbcf1,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_8a41d11a4396,C_2553c0adbcf1,CARE_ASSISTANT_NURSE,2026-04-09 21:59:59,null,ACTIVE,false,false,null
A_bf8e7b60c259,C_2553c0adbcf1,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_527e7730a536,C_2553c0adbcf1,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_eb9f86df88f7,C_2553c0adbcf1,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_b851928f4fde,C_72b9bcbe44f9,Pflegefachkräfte,2027-01-01 00:00:00,12M,ACTIVE,false,true,null
A_de5f80f67a24,C_09daf3bd3e48,Benutzung Urinalkondom,2026-04-12 00:00:00,null,ACTIVE,false,false,null
A_fd345dec7d46,C_d75a91f8475f,Hauswirtschaft 26,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_7b865c100885,C_cc91ae5f7c12,1,null,null,DRAFT,false,false,null
A_5c3d757b8ed1,C_72b9bcbe44f9,Pflege,2026-11-30 00:00:00,12M,ACTIVE,false,true,null
A_0a16a5d0a734,C_72b9bcbe44f9,Expertenstandards Pflege,2026-03-31 00:00:00,12M,ACTIVE,false,true,null
A_5328c2723e60,C_ddd7e8d138c7,Umgang mit Medikamenten,2026-05-31 00:00:00,null,ACTIVE,false,false,null
A_1763490fc4b5,C_2c1d54aa1f3d,NURSE,null,null,DRAFT,false,false,null
A_88dd09c08cd3,C_2c1d54aa1f3d,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_3821b22651ce,C_2c1d54aa1f3d,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_0cea50532cb7,C_2c1d54aa1f3d,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_960d55b82a1c,C_2c1d54aa1f3d,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_130aabd7a3d8,C_2c1d54aa1f3d,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_9b3546694c11,C_edddfbf6cf74,Pflichtschulung,2026-04-10 00:00:00,null,ACTIVE,false,false,null
A_231890bd1b38,C_edddfbf6cf74,Pflichtschulung,2026-04-10 00:00:00,null,ACTIVE,false,false,null
A_223e5e1be106,C_edddfbf6cf74,Pflichtschulung,2026-04-17 00:00:00,null,ACTIVE,false,false,null
A_33786ac4f92a,C_edddfbf6cf74,Pflichtschulung,2026-04-24 00:00:00,null,ACTIVE,false,false,null
A_8648766108aa,C_edddfbf6cf74,Pfichtschulung,2026-05-01 00:00:00,null,ACTIVE,false,false,null
A_9b787b0bd8c5,C_edddfbf6cf74,Pflichtschulung,2026-05-01 00:00:00,null,ACTIVE,false,false,null
A_ffa601365d6b,C_edddfbf6cf74,Pflichtschulung ,2026-05-08 00:00:00,null,ACTIVE,false,false,null
A_609efe3c6304,C_edddfbf6cf74,Pflichtschulung,2026-05-01 00:00:00,null,ACTIVE,false,false,null
A_ceac9dfc8adb,C_edddfbf6cf74,Pflichtschulung,2026-05-22 00:00:00,null,ACTIVE,false,false,null
A_b6b4444eb3a9,C_edddfbf6cf74,Pflichtschulung,2026-05-15 00:00:00,null,ACTIVE,false,false,null
A_e89fa31fb9da,C_114112f6dd0e,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_0a30dd35b9d5,C_114112f6dd0e,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_732f6362ad2c,C_114112f6dd0e,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_bf52e9919cbc,C_114112f6dd0e,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_d55ed9ebfb68,C_83cfe8e40e85,Datenschutz und Schweigepflicht,2026-05-11 00:00:00,null,ACTIVE,false,false,null
A_c4d56cbf990c,C_83cfe8e40e85,Rückenschonendes Arbeiten,2026-06-15 00:00:00,null,ACTIVE,false,false,null
A_e633df8c043e,C_83cfe8e40e85,Dehydrationsprophylaxe,2026-07-15 00:00:00,null,ACTIVE,false,false,null
A_fcb9c33e268d,C_c433680f660b,Pflichtschulungen,null,null,DRAFT,false,false,null
A_952faa33a864,C_72b9bcbe44f9,Expertenstandard,2026-09-30 00:00:00,12M,ACTIVE,false,true,null
A_34b817711488,C_b4e035e5b1a7,Amb. Pflichtfortbildugen - Pflegefachpersonal,2026-04-03 00:00:00,null,ACTIVE,false,false,null
A_57254f6588ae,C_b4e035e5b1a7,Amb. Fachfortbildungen - Pflegefachpersonal,2026-04-03 00:00:00,null,ACTIVE,false,false,null
A_0ca1cc98d827,C_b4e035e5b1a7,Amb. Fachfortbildungen - Pflegehilfspersonal,2026-04-03 00:00:00,null,ACTIVE,false,false,null
A_a640851c7eab,C_b4e035e5b1a7,Amb. Pflichtfortbildugen - Pflegehilfspersonal,2026-04-02 00:00:00,null,ACTIVE,false,false,null
A_8112a67edd76,C_b4e035e5b1a7,Amb. Pflichtfortbildugen - Hauswirtschaftspersonal,2026-04-03 00:00:00,null,ACTIVE,false,false,null
A_d329263bea11,C_b4e035e5b1a7,Amb. Fachfortbildungen - Hauswirtschaftspersonal,2026-04-03 00:00:00,null,ACTIVE,false,false,null
A_b185544b8d31,C_b4e035e5b1a7,Sta. Pflichtfortbildugen - Pflegefachpersonal,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_48edaa7afd88,C_b4e035e5b1a7,Sta. Fachfortbildungen - Pflegefachpersonal,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_2ee05fba9059,C_b4e035e5b1a7,Sta. Pflichtfortbildugen - Pflegehilfspersonal,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_03d424388537,C_b4e035e5b1a7,Sta. Fachfortbildungen - Pflegehilfspersonal,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_66544bdfa24f,C_b4e035e5b1a7,Sta. Pflichtfortbildugen - Betreuungskräfte,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_b753210e03d0,C_b4e035e5b1a7,Sta. Fachfortbildungen - Betreuungskräfte,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_cb8172567fdf,C_b4e035e5b1a7,MVZ Pflichtfortbildungen - Ärztliches Personal,2026-04-05 00:00:00,null,ACTIVE,false,false,null
A_962a729e8b81,C_b4e035e5b1a7,MVZ Pflichtfortbildungen - Medizinische Fachangestellte,2026-04-05 00:00:00,null,ACTIVE,false,false,null
A_29fbcd9e5008,C_b4e035e5b1a7,MVZ Fachfortbildungen - Medizinische Fachangestellte,2026-04-05 00:00:00,null,ACTIVE,false,false,null
A_8edfe01abc92,C_1886e5e81228,Pflichtfortbildugen - Pflegefachpersonal,2026-04-01 00:00:00,null,ACTIVE,false,false,null
A_bdacbdfe0153,C_1886e5e81228,Fachfortbildungen - Pflegefachpersonal,2026-04-02 00:00:00,null,ACTIVE,false,false,null
A_c2111f3fe2da,C_1886e5e81228,Fachfortbildungen - Pflegehilfspersonal,2026-04-02 00:00:00,null,ACTIVE,false,false,null
A_cfc0c574beda,C_1886e5e81228,Pflichtfortbildugen - Pflegehilfspersonal,2026-04-01 00:00:00,null,ACTIVE,false,false,null
A_9abf08c89b2f,C_1886e5e81228,Pflichtfortbildugen - Hauswirtschaftspersonal,2026-04-04 00:00:00,null,ACTIVE,false,false,null
A_0a4df393a389,C_1886e5e81228,Fachfortbildungen - Hauswirtschaftspersonal,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_9cb9c3036849,C_9cf0740d13fc,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_313878ca06ad,C_9cf0740d13fc,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_76147e70e820,C_9cf0740d13fc,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_e1df30262ef9,C_4e483ce5d93f,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_6bbe7f137276,C_4e483ce5d93f,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_4ee875a4479f,C_4e483ce5d93f,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_b8b2ff4db349,C_4e483ce5d93f,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_9a057d4f24c8,C_4e483ce5d93f,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_910ec449714d,C_4e483ce5d93f,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_64b761d59acb,C_9e03eaf0d00d,Pflichtfortbildungen - Ärztliches Personal,2026-05-01 00:00:00,null,ACTIVE,false,false,null
A_1938e273310c,C_9e03eaf0d00d,Pflichtfortbildungen - Medizinische Fachangestellte,2026-05-01 00:00:00,null,ACTIVE,false,false,null
A_b6301ff098a2,C_9e03eaf0d00d,Testschulungen,2026-05-01 00:00:00,12M,ACTIVE,false,true,null
A_6c22682ffec3,C_9e03eaf0d00d,IT Schulungen,2026-05-01 00:00:00,12M,ACTIVE,false,true,null
A_1cd22596485d,C_183ae2bd1b29,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_5d382b1a0f4a,C_183ae2bd1b29,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_d38bb08e29a7,C_183ae2bd1b29,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_b2907ed69dac,C_183ae2bd1b29,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_1f7d35946908,C_183ae2bd1b29,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_e014fddf83ae,C_183ae2bd1b29,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_3c8649602c5d,C_5199a6170070,2026 Hauswirtschaft,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_487546e1e0fb,C_72b9bcbe44f9,Expertenstandard,2026-10-31 00:00:00,12M,ACTIVE,false,true,null
A_55202fc09b8e,C_faf760da67e7,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_71db6beddbc2,C_faf760da67e7,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_5d9297268348,C_46d814b5a375,Schulung April 2026,2026-04-30 00:00:00,null,ACTIVE,false,false,null
A_622969eaa0a2,C_8b391db2f616,Pflichtschulung ,2026-05-09 00:00:00,null,ACTIVE,false,false,null
A_032696180062,C_8b391db2f616,Pflichtschulung ,2026-04-24 00:00:00,null,ACTIVE,false,false,null
A_8f515d318fb1,C_8b391db2f616,Pflichtschulung,2026-05-23 00:00:00,null,ACTIVE,false,false,null
A_4e5e070f339e,C_8b391db2f616,Pflichtschulung,2026-06-06 00:00:00,null,ACTIVE,false,false,null
A_ee77b7412868,C_8b391db2f616,Pflicht,2026-06-20 00:00:00,null,ACTIVE,false,false,null
A_d94db5fb8017,C_8b391db2f616,Pflicht,2026-07-04 00:00:00,null,ACTIVE,false,false,null
A_1844babe9d95,C_8b391db2f616,pflicht,2026-07-18 00:00:00,null,ACTIVE,false,false,null
A_f0d66ebd4008,C_8b391db2f616,Pflicht,2026-08-01 00:00:00,null,ACTIVE,false,false,null
A_8c4fe5c817ee,C_8b391db2f616,Pflicht,2026-08-15 00:00:00,null,ACTIVE,false,false,null
A_47678390fe70,C_8b391db2f616,pflicht,2026-08-29 00:00:00,null,ACTIVE,false,false,null
A_aa95cd2de5f4,C_8b391db2f616,pflicht,2026-09-12 00:00:00,null,ACTIVE,false,false,null
A_c6817114df8a,C_8b391db2f616,Pflicht,2026-09-26 00:00:00,null,ACTIVE,false,false,null
A_e47365940fb2,C_8b391db2f616,Pflicht,2026-10-10 00:00:00,null,ACTIVE,false,false,null
A_13519b592a79,C_8b391db2f616,Pflicht,2026-10-10 00:00:00,null,ACTIVE,false,false,null
A_62c288991e44,C_8b391db2f616,Pflicht,2026-10-24 00:00:00,null,ACTIVE,false,false,null
A_7951c5dace3c,C_8b391db2f616,Pflicht,2026-11-07 00:00:00,null,ACTIVE,false,false,null
A_5a753c788f81,C_8b391db2f616,Pflicht,2026-11-21 00:00:00,null,ACTIVE,false,false,null
A_a48d3bf367df,C_8b391db2f616,Pflicht,2026-05-16 00:00:00,null,ACTIVE,false,false,null
A_1b8fb3ab9774,C_8b391db2f616,Pflicht,2026-12-05 00:00:00,null,ACTIVE,false,false,null
A_1b44da10d403,C_8b391db2f616,Pflicht,2026-12-19 00:00:00,null,ACTIVE,false,false,null
A_2d1b11538ba8,C_a537a639af02,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_098736a93ee3,C_a537a639af02,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_426b3aa0fbb2,C_a537a639af02,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_2f46af0aba6d,C_a537a639af02,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_35758f3b271e,C_a537a639af02,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_f5d2c6ca426d,C_a537a639af02,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_d635de02ec54,C_0a331314796b,Pflichtfortbildungen,null,12M,DRAFT,false,true,null
A_38d4ad651260,C_369945e49cff,Fachfortbildungen - Pflegefachpersonal,2026-04-21 00:00:00,null,ACTIVE,false,false,null
A_af58582677e9,C_369945e49cff,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_33e4247e6796,C_8b4dbeb45293,Pflichtschulungen ,null,null,DRAFT,false,false,null
A_b2519a15f87a,C_59a46ab52210,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_9b5c986b0770,C_59a46ab52210,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_9e3a34e2c3d5,C_e164a919ea28,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_bd37348e9aad,C_e164a919ea28,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_5ba79b98082f,C_e164a919ea28,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_c4c1bd0e5004,C_e164a919ea28,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_7193b12b6388,C_da71e2b88763,Behandlungspflege,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_548a0b0e410f,C_da71e2b88763,Kommunikation,2026-08-31 00:00:00,null,ACTIVE,false,false,null
A_033b70ac15f4,C_da71e2b88763,Arbeitsschutz/Sicherheit,2026-10-31 00:00:00,null,ACTIVE,false,false,null
A_0a0c6433f4a0,C_da71e2b88763,Expertenstandard Kontinenzförderung in der Pflege,2026-05-06 00:00:00,null,ACTIVE,false,false,null
A_6742df5ed3d1,C_da71e2b88763,"Hygiene, Infektionsprävention und pflegerische Standards",2026-05-31 00:00:00,null,ACTIVE,false,false,null
A_d3afa384e1dd,C_da71e2b88763,Notfallmanagment/Krisensituationen,2026-07-31 00:00:00,null,ACTIVE,false,false,null
A_1f3a020f8900,C_da71e2b88763,Dokumentation/Datenschutz/QM,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_40ae01d2ed31,C_dbb3f915f473,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_826f432132fa,C_dbb3f915f473,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_0fd56ac735ef,C_dbb3f915f473,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_b60478f6bd36,C_dbb3f915f473,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_f06f9b2806fa,C_47b2e15eb70f,Wer kann der will,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_d447e7fd113c,C_840e836b13cb,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_8d1a5dae839b,C_840e836b13cb,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_92425f8c3dae,C_840e836b13cb,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_5726d7dfe1d4,C_840e836b13cb,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_c08c7b576aaa,C_840e836b13cb,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_19e6e15e063f,C_840e836b13cb,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_a2258a8e921d,C_4a1ac8b0a1b1,Pflichtschulungen Pflege,null,null,DRAFT,false,false,null
A_a4f393e90701,C_da71e2b88763,Pflegefachliche Standards/Expertenstandards,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_dd63440da4b2,C_a537a639af02,Expertenstandard Demenz,2026-05-08 00:00:00,12M,ACTIVE,false,true,null
A_d0a04b0f4c75,C_a537a639af02,Expertenstandard Ernährung,2026-05-29 00:00:00,12M,ACTIVE,false,true,null
A_f9b946eb2a3b,C_a537a639af02,Expertenstandard Mundgesundheit,2026-05-29 00:00:00,12M,ACTIVE,false,true,null
A_4798219a5c8e,C_a537a639af02,Expertenstandard Sturz,2026-06-24 00:00:00,12M,ACTIVE,false,true,null
A_46bfe1bb3416,C_a537a639af02,Expertenstandard Mobilität,2026-06-24 00:00:00,12M,ACTIVE,false,true,null
A_5728b8afb1b6,C_a537a639af02,Expertenstandard Kontinenz,2026-08-28 00:00:00,12M,ACTIVE,false,true,null
A_ff14f833bc45,C_a537a639af02,Expertenstandard Entlassmanagement,2026-09-25 00:00:00,12M,ACTIVE,false,true,null
A_21cc274245d6,C_a537a639af02,Expertenstandard Schmerz,2027-01-22 00:00:00,12M,ACTIVE,false,true,null
A_fbba51c0648b,C_a537a639af02,Expertenstandard Dekubitus und chronische Wunden,2027-02-26 00:00:00,12M,ACTIVE,false,true,null
A_f7f89f58aefb,C_a537a639af02,Expertenstandard Hautintegrität,2027-02-26 00:00:00,12M,ACTIVE,false,true,null
A_b1c8630a18b4,C_98a2db58f3b8,Pflegefachkräfte und Pflegehilfskräfte 2. Quartal ,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_2d3ae3499fec,C_a537a639af02,Arzneimittel + BTM,2026-05-21 00:00:00,12M,ACTIVE,false,true,null
A_25e00d10e075,C_a537a639af02,Kommunikation,2026-10-14 00:00:00,12M,ACTIVE,false,true,null
A_406441b8861c,C_a537a639af02,Patientendokumentation,2026-11-17 00:00:00,12M,ACTIVE,false,true,null
A_d89712555dee,C_a537a639af02,Diabetes mellitus - Typ 2,2026-07-31 00:00:00,12M,ACTIVE,false,true,null
A_9b39f08b8ced,C_fcc053f19146,Schulung Demenz,2026-08-31 00:00:00,null,ACTIVE,false,false,null
A_88aa090ca44b,C_fcc053f19146,Expertenstandard,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_29515c170fb6,C_76b120f0317e,Pflichtfortbildungen - Ärztliches Personal,2026-05-17 00:00:00,null,ACTIVE,false,false,null
A_559e5e6506e4,C_76b120f0317e,Pflichtfortbildungen - Medizinische Fachangestellte,2026-05-17 00:00:00,null,ACTIVE,false,false,null
A_9bc197915295,C_76b120f0317e,Fachfortbildungen - Medizinische Fachangestellte,null,null,DRAFT,false,false,null
