user_course_state,assignment_id1,course_id,user_id,course_type
COMPLETED,A_b897ba03e15c,CRS_34a2beae085e,U_003f2a4efdcb,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_24334f65c8a8,U_003f2a4efdcb,Pflichtkurs
COMPLETED,A_b897ba03e15c,CRS_5554a6571471,U_003f2a4efdcb,Pflichtkurs
COMPLETED,A_c9c8c10d1572,CRS_a607401ec6a0,U_be30b04cbf6a,Pflichtkurs
COMPLETED,A_598839aff093,CRS_e98f26efa907,U_d2e88f7a16d1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_00291a3610e9,U_5ea97dc82ad1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_e4adacfd22a0,U_5ea97dc82ad1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_df466a253212,U_5ea97dc82ad1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_7392f6ba515d,U_5ea97dc82ad1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_bf280fefd29e,U_5ea97dc82ad1,Pflichtkurs
INPROGRESS,A_0eacfb4eb679,CRS_d9fb5ffc5960,U_5ea97dc82ad1,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_00291a3610e9,U_a25e9a5405de,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_e4adacfd22a0,U_a25e9a5405de,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_df466a253212,U_a25e9a5405de,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_7392f6ba515d,U_a25e9a5405de,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_bf280fefd29e,U_a25e9a5405de,Pflichtkurs
COMPLETED,A_0eacfb4eb679,CRS_d9fb5ffc5960,U_a25e9a5405de,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_00291a3610e9,U_085e64e9bd06,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_e4adacfd22a0,U_085e64e9bd06,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_df466a253212,U_085e64e9bd06,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_7392f6ba515d,U_085e64e9bd06,Pflichtkurs
COMPLETED,A_0eacfb4eb679,CRS_bf280fefd29e,U_085e64e9bd06,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_d9fb5ffc5960,U_085e64e9bd06,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_00291a3610e9,U_c4597591e85c,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_e4adacfd22a0,U_c4597591e85c,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_df466a253212,U_c4597591e85c,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_7392f6ba515d,U_c4597591e85c,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_bf280fefd29e,U_c4597591e85c,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_d9fb5ffc5960,U_c4597591e85c,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_a2414d3f69ba,U_122e10f21e25,Pflichtkurs
COMPLETED,A_7a5c51441634,CRS_9b43fb4012d7,U_5eba1438b88a,Pflichtkurs
COMPLETED,A_598839aff093,CRS_a607401ec6a0,U_d2e88f7a16d1,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_e30cc690839b,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_66077270863c,U_122e10f21e25,Pflichtkurs
NOTSTARTED,A_91b5e11a597a,CRS_990a57605901,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_91b5e11a597a,CRS_26c4b8b9d6ce,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_045eef44b84b,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_59021ae58450,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_f4c33888f082,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_786d9f03b585,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_b5609cd26538,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_f031f59a8b39,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_651b7ad976bc,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_5288f12722c4,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_d8ec8dc93c0c,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_1c022af4577a,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_8d7af3c365f1,CRS_38d7e8cb617d,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_d9d682aa45cc,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_8ffb9cfcaf84,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_4e675f23f1b3,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_0031322878c5,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_195c9a1c1976,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_ad060cdc167b,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_8572cf0c6d10,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_cdb1fd03f2e0,U_bb9612a6a035,Pflichtkurs
NOTSTARTED,A_519492acfe74,CRS_2067ee9305da,U_bb9612a6a035,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_808a5c01d71d,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_dfe2eaa320f2,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_cbc4f1d49fcd,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_7cbe4bec8b4e,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_8b42d3a4daf5,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_64b537f16068,U_122e10f21e25,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_00291a3610e9,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_e4adacfd22a0,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_df466a253212,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_7392f6ba515d,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_bf280fefd29e,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_0eacfb4eb679,CRS_d9fb5ffc5960,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_df466a253212,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_4e9807f0a2c6,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_8ffb9cfcaf84,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_76075f25ed43,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_7392f6ba515d,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_dfe44530fb0f,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_d9fb5ffc5960,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_00291a3610e9,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_34a2beae085e,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_24334f65c8a8,U_35e66c0fc6fa,Pflichtkurs
NOTSTARTED,A_b897ba03e15c,CRS_5554a6571471,U_35e66c0fc6fa,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_970386177638,U_122e10f21e25,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_970386177638,U_a7755d377a70,Pflichtkurs
COMPLETED,A_7c0fb042ac70,CRS_31c7b1de3f81,U_8848988a369b,Pflichtkurs
COMPLETED,A_9808d6806be9,CRS_2282c569b69d,U_e770e82b184e,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_a2414d3f69ba,U_5d3ce52a78d8,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_e30cc690839b,U_5d3ce52a78d8,Pflichtkurs
COMPLETED,A_9808d6806be9,CRS_2282c569b69d,U_9cead71005db,Pflichtkurs
COMPLETED,A_9808d6806be9,CRS_2282c569b69d,U_807ccb7f3c17,Pflichtkurs
COMPLETED,A_9808d6806be9,CRS_2282c569b69d,U_91a506ddf3a7,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_7cbe4bec8b4e,U_02699e864320,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_e98f26efa907,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_e98f26efa907,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_e98f26efa907,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_e98f26efa907,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_e98f26efa907,U_a00e2c8f2449,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_e98f26efa907,U_cf1e8113e67a,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_e98f26efa907,U_78bde47d85d0,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_8b42d3a4daf5,U_02699e864320,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b79497d80994,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_af8969b48b20,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b79497d80994,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b79497d80994,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b79497d80994,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_13a12978bca5,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b79497d80994,U_78bde47d85d0,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_78bde47d85d0,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b79497d80994,U_cf1e8113e67a,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_cf1e8113e67a,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_87dfbfc27c9d,U_a00e2c8f2449,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b79497d80994,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_0d7af4f2a841,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b8d1855329b3,U_af8969b48b20,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b8d1855329b3,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_0d7af4f2a841,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b8d1855329b3,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_0d7af4f2a841,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_b8d1855329b3,U_13a12978bca5,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b8d1855329b3,U_cf1e8113e67a,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_0d7af4f2a841,U_a00e2c8f2449,Pflichtkurs
NOTSTARTED,A_e3da6cf68307,CRS_0d7af4f2a841,U_51ffd6b05c13,Pflichtkurs
COMPLETED,A_e3da6cf68307,CRS_b8d1855329b3,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_e4bd879d6a80,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_fe846e4c228f,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_289de51ecf5b,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_ccf57fcb7070,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_76bab5d0b210,U_af8969b48b20,Pflichtkurs
COMPLETED,A_f8a05eb2ae2b,CRS_e4bd879d6a80,U_c0e1c5e0d5ed,Pflichtkurs
COMPLETED,A_f8a05eb2ae2b,CRS_fe846e4c228f,U_c0e1c5e0d5ed,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_e4bd879d6a80,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_fe846e4c228f,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_289de51ecf5b,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_ccf57fcb7070,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_76bab5d0b210,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_e4bd879d6a80,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_fe846e4c228f,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_289de51ecf5b,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_ccf57fcb7070,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_76bab5d0b210,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_e4bd879d6a80,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_fe846e4c228f,U_8820db82e4d5,Pflichtkurs
COMPLETED,A_f8a05eb2ae2b,CRS_289de51ecf5b,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_ccf57fcb7070,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_76bab5d0b210,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_a2bc5c820b2c,U_c0e1c5e0d5ed,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_a2bc5c820b2c,U_af8969b48b20,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_a2bc5c820b2c,U_8820db82e4d5,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_a2bc5c820b2c,U_bfd22601904c,Pflichtkurs
NOTSTARTED,A_f8a05eb2ae2b,CRS_a2bc5c820b2c,U_13a12978bca5,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_6a98cdf39233,U_cf1e8113e67a,Pflichtkurs
COMPLETED,A_b655ac761b00,CRS_89290ef73651,U_cf1e8113e67a,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_8bb0359e0db1,U_cf1e8113e67a,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_7b3a3dfce33e,U_cf1e8113e67a,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_6a98cdf39233,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_89290ef73651,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_e10a027f7c6d,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_e72fc2ead858,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_8bb0359e0db1,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_7b3a3dfce33e,U_51ffd6b05c13,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_6a98cdf39233,U_a00e2c8f2449,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_89290ef73651,U_a00e2c8f2449,Pflichtkurs
COMPLETED,A_b655ac761b00,CRS_e10a027f7c6d,U_a00e2c8f2449,Pflichtkurs
COMPLETED,A_b655ac761b00,CRS_e72fc2ead858,U_a00e2c8f2449,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_8bb0359e0db1,U_a00e2c8f2449,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_7b3a3dfce33e,U_a00e2c8f2449,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_6a98cdf39233,U_78bde47d85d0,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_e10a027f7c6d,U_78bde47d85d0,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_e72fc2ead858,U_78bde47d85d0,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_8bb0359e0db1,U_78bde47d85d0,Pflichtkurs
NOTSTARTED,A_b655ac761b00,CRS_7b3a3dfce33e,U_78bde47d85d0,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_8f890d2ff18e,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_c6897523344d,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_6f1507a4a204,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_b5460d38072f,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_86ebfd2919c0,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_65cfe5e52cee,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_e25f2d87e34b,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_a48435aae8f8,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_8c6db400eb2a,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_12284effbe06,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_c356ec71ef9d,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_7524669c08ba,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_28e051d13047,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_af5240126da9,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_3f57ba79a982,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_3bed68ed6e1d,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_421913b12805,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_8d8d8f8e6d73,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_4b0579afc8c5,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_f90ffa334461,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_bcdfcfc42bac,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_c22bdcc9d9f5,Pflichtkurs
COMPLETED,A_15c63561d3f3,CRS_125d235498a1,U_53405bbd90fd,Pflichtkurs
NOTSTARTED,A_15c63561d3f3,CRS_125d235498a1,U_4f124f13b59b,Pflichtkurs
COMPLETED,A_700cb6868cb2,CRS_00291a3610e9,U_5524a1919ec8,Pflichtkurs
INPROGRESS,A_fe6f34b05be5,CRS_28310112ab87,U_33c4a84229b3,Pflichtkurs
COMPLETED,A_700cb6868cb2,CRS_5e50bce87c33,U_5524a1919ec8,Pflichtkurs
INPROGRESS,A_42cc1badd752,CRS_e98f26efa907,U_4cca7e9cb1ce,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_8f890d2ff18e,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_c6897523344d,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_6f1507a4a204,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_b5460d38072f,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_86ebfd2919c0,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_65cfe5e52cee,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_e25f2d87e34b,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_a48435aae8f8,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_8c6db400eb2a,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_12284effbe06,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_c356ec71ef9d,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_7524669c08ba,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_28e051d13047,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_af5240126da9,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_3f57ba79a982,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_3bed68ed6e1d,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_421913b12805,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_8d8d8f8e6d73,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_4b0579afc8c5,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_f90ffa334461,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_bcdfcfc42bac,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_c22bdcc9d9f5,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_53405bbd90fd,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_4f124f13b59b,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_d32fcdb368e8,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_b027d78e87da,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_c98dd8cb0a04,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_09c6273ee588,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_805f3202d033,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_2ae3aea9fd6f,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_349eb3269d1b,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_5138d6c68f99,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_166a5b3f59fc,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_44c57b10078d,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_81e1616958ff,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_b47f3eee7a98,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_f16c54807cd5,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_978d9de6844e,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_a6634d6998d7,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_063cf323693c,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_bce098979de3,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_8a5150674eb0,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_ca528970f97a,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_48a6f68c0e27,Pflichtkurs
NOTSTARTED,A_54813cf31086,CRS_31c7b1de3f81,U_4b023322c615,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_457e4b7ca222,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_319fc5351f0e,Pflichtkurs
COMPLETED,A_54813cf31086,CRS_31c7b1de3f81,U_cf145f49e232,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_2ae3aea9fd6f,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_09c6273ee588,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_c98dd8cb0a04,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_b027d78e87da,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_d32fcdb368e8,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_cf145f49e232,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_319fc5351f0e,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_457e4b7ca222,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_4b023322c615,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_48a6f68c0e27,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_ca528970f97a,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_8a5150674eb0,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_bce098979de3,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_063cf323693c,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_a6634d6998d7,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_978d9de6844e,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_f16c54807cd5,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_b47f3eee7a98,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_81e1616958ff,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_44c57b10078d,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_166a5b3f59fc,Pflichtkurs
NOTSTARTED,A_4487f9412fe2,CRS_85eb95738e67,U_5138d6c68f99,Pflichtkurs
COMPLETED,A_4487f9412fe2,CRS_85eb95738e67,U_349eb3269d1b,Pflichtkurs
