course_id1,course_name,course_duration_in_min,course_description,course_status,course_rbp,course_cne_available,course_cme_available
CRS_a4363ae43151,Dekubitus - Einschätzung des Heilungsverlaufs,15.0,Dieser Kurs zeigt das Vorgehen bei der Einschätzung und Dokumentation eines heilenden Dekubitus.,RELEASED,null,false,false
CRS_0c2da561bc17,Dekubitus - Beurteilung und Stadien,45.0,Beurteilung und Stadieneinteilung von Dekubitus in der akuten Versorgung.,RELEASED,null,false,false
CRS_7fae7cadb21b,Dekubitusrisiko erkennen und vorbeugen,30.0,Dieser Kurs vermittelt Pflegenden in der Akutversorgung bewährte Verfahren zur Dekubitusprophylaxe.,RELEASED,null,false,false
CRS_c9154143efc2,LTI Testprojekt 1,0.0,,FILEMISSING,null,false,false
CRS_02cc7cd53b10,Prävention katheterassoziierter Harnwegsinfektionen bei Kindern und Jugendlichen im Krankenhaus - KRINKO,15.0,"Der Kurs zeigt, wie CAUTI vermieden werden und wie Indikation, Basishygiene und Evaluation dazu beitragen.",RELEASED,null,true,false
CRS_49226fcf2fc6,LTI Testprojekt 3,0.0,,FILEMISSING,null,false,false
CRS_6cf7576d262c,LTI Testprojekt 2,0.0,,FILEMISSING,null,false,false
CRS_8029a2629b4b,Betäubungsmittel in der ambulanten Versorgung - Sicher und ordnungsgemäß handeln,30.0,"Kurs für Pflegefachpersonen ambulanten Versorgung zum Umgang mit BtM. Inhalte sind Bestellung, Lagerung, Dokumentation, Verabreichung und Entsorgung nach BtMG.",RELEASED,null,true,false
CRS_f77da0a01bee,Tracheostoma - Halteband wechseln in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_88e42bdff587,Datenschutz für administratives Personal: Teil 2 - Erstellung von Verarbeitungsverzeichnissen,30.0,Der 2. von 3 Teilen über die praktische Anwendung des Datenschutzes für Personal mit administrativen Aufgaben.,RELEASED,null,false,false
CRS_02c0d74e4448,Tracheostoma - Kanüle einsetzen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_cc8cf3bffa13,Datenschutz für administratives Personal: Teil 3 - Organisation und Maßnahmen,30.0,"Lernen Sie, wie Sie personenbezogene Daten im Klinikalltag schützen: praxisnah, verständlich und unverzichtbar für alle Mitarbeitenden in der Verwaltung.",RELEASED,null,false,false
CRS_c6b7f1eba0ac,Das aDRG-System (Diagnosis-Related Groups),30.0,In diesem Kurs erfahren Sie mehr über den Aufbau des Systems der ausgegliederten Diagnosis Related Groups.,RELEASED,null,false,false
CRS_be3b1fc55de6,Wechseljahre am Arbeitsplatz,30.0,"Für Führungspersonen in Pflege und Klinik: Mitarbeitende in den Wechseljahren unterstützen, Arbeitsfähigkeit erhalten, Teamklima stärken.",RELEASED,null,false,false
CRS_477a7e8766d8,Hygiene in der ambulanten Pflege - kurz wiederholt,15.0,Hygienemaßnahmen zur Unterbrechung der Infektionskette vermitteln.,RELEASED,null,false,false
CRS_bd3620f33d0a,Datenschutz für administratives Personal: Teil 1 - Grundlagen,30.0,"Datenschutz im Klinikalltag: Lernen Sie, wie Sie sensible Daten in Verwaltung, Abrechnung und Personalwesen korrekt schützen und verarbeiten.",RELEASED,null,false,false
CRS_3cb7c627aa95,Datenschutz für evangelische Krankenhäuser,30.0,Grundwissen Datenschutz für Mitarbeitende in evangelischen Krankenhäusern: sicher handeln im Umgang mit sensiblen Daten im Klinikalltag.,RELEASED,null,false,false
CRS_b59f27f6b12b,Aufbereitung von Medizinprodukten in Arztpraxen und MVZ,45.0,"Der Kurs bereitet darauf vor, Medizinprodukte sachgemäß  aufzubereiten.",RELEASED,1,false,false
CRS_9d2a3cf39546,Gefahrstoffe und Umweltschutz Basisschulung - kurz wiederholt,15.0,"Kurz Wiederholt-Kurs für geschulte Mitarbeitende zu Gefahrstoffen. Vermittelt zentrale Inhalte, frischt Wissen auf und endet mit Wissensabfrage.",RELEASED,null,false,false
CRS_54bf06b181d5,Hygiene in der stationären Pflege - kurz wiederholt,15.0,"Der Kurs behandelt in unter 15 Minuten die wesentlichen Inhalte zum Thema und ist somit geeignet, um diese in kurzer Zeit wieder aufzufrischen.",RELEASED,null,false,false
CRS_9bf30e0c0bbf,Delirmanagement im Krankenhaus,45.0,"Kurs zu Delirmanagement für Fachpersonal: Früherkennung, Screening, Prävention und Therapie – praxisnah nach aktuellen Leitlinien.",RELEASED,1,true,false
CRS_64437bbb48e7,Pneumonieprävention bei beatmeten Kindern und Jugendlichen im Krankenhaus - KRINKO,30.0,Beruflich Pflegende kennen die KRINKO-Empfehlung zur Prävention der beatmungsassoziierten Pneumonie und können sie bei Kindern und Jugendlichen anwenden.,RELEASED,null,true,false
CRS_3a8b9026bfbc,Epilepsie verstehen - Grundlagen für die professionelle Begleitung,30.0,"Praxisnaher Theoriekurs für Fachpersonen im Gesundheits- und Sozialwesen zur kompetenten Begleitung von Menschen mit Epilepsie.
",RELEASED,null,true,false
CRS_9522a7f7c983,Expertenstandard chronische Wunden - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen erwerben Wissen über die Prävention, Erkennung und fachgerechte Versorgung chronischer Wunden bei Kindern und Jugendlichen.",RELEASED,null,true,false
CRS_5859f5ef0f5b,Gefahrstoffe in der Eingliederungshilfe,30.0,Dieser Kurs vermittelt Wissen über die Anforderungen in Bezug auf Lagerung und Handhabung von Gefahrstoffen in der Eingliederungshilfe.,RELEASED,null,false,false
CRS_24882fcb2f37,Pneumonieprävention bei beatmeten Kindern und Jugendlichen im Krankenhaus,30.0,Beruflich Pflegende kennen die KRINKO-Empfehlung zur Prävention der beatmungsassoziierten Pneumonie und können sie bei Kindern und Jugendlichen anwenden.,ARCHIVED,null,true,false
CRS_36d3b1465b80,Junge Menschen mit psychischer Belastung handlungssicher begleiten,30.0,"Psychische Belastungen bei Kindern erkennen und sicher reagieren – für Fachkräfte in Pädagogik, Jugendhilfe und Gesundheit.",RELEASED,null,true,false
CRS_2de8c24e7e8b,Ärztliche Aufklärung und Informationspflichten,45.0,In diesem Kurs lernen Sie die aktuellen Regelungen zum Thema Patientenaufklärungspflichten.,RELEASED,1,false,false
CRS_3a9344b489d1,"Podcast - Delegation: Wann darf, muss oder kann ich etwas machen?",30.0,Dieser Podcast beleuchtet das Thema Delegation von Tätigkeiten. ,RELEASED,null,false,false
CRS_32cc50abd4b1,Fachwissen für Pflegehelfende - Chronische Wunden,45.0,"Kurs für Pflegehelfende. Sie lernen, chronische Wunden fachgerecht zu versorgen, Veränderungen zu dokumentieren und Pflegefachpersonen rechtzeitig einzubeziehen",RELEASED,1,false,false
CRS_1941fa885825,Betäubungsmittel in stationären Einrichtungen - sicher und ordnungsgemäß handeln,30.0,Kurs für Pflegefachpersonen zum sicheren Umgang mit BtM in der stationären Pflege,RELEASED,null,true,false
CRS_88308a124790,Tracheostoma - Kompresse wechseln in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_17ed9f9f7d65,Tracheostoma - Cuff-Druck messen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_c914ae036d4b,"Perspektiven: Wie ist es, wenn meine persönlichen Daten nicht geschützt werden?",0.0,"Der Inhalt sensibilisiert dafür, dass ein fehlender Umgang mit sensiblen Daten für Betroffene belastend und unangenehm sein kann und das Vertrauen schwächt.",RELEASED,null,false,false
CRS_16ef3b4d4b8f,Expertenstandard Entlassungsmanagement - Kinder und Jugendliche im Krankenhaus,15.0,Pflegefachpersonen im Krankenhaus erlernen die Grundlagen eines bedarfsgerechten Entlassungsmanagements bei Kindern.,RELEASED,null,true,false
CRS_e31c7e09ae1a,Expertenstandard chronische Wunden - Praxiskurs ambulante Pflege,60.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch in der ambulanten Pflege umgesetzt werden kann.",RELEASED,1,true,false
CRS_3ebd2dd4bf06,Podcast - Die neuen Qualitätsprüfungsrichtlinien für die ambulante Pflege,30.0,Der Podcast beleuchtet die neuen Qualitätsprüfungsrichtlinien für die ambulante Pflege.,RELEASED,null,false,false
CRS_47cb7b26a648,Pro on the Go - Blasenkatheter bei einer Frau legen,15.0,"Der Kurs vermittelt, wie das Legen eines Blasenkatheters bei einer Frau richtig vorbereitet, durchgeführt und nachbereitet wird.",RELEASED,null,true,false
CRS_76075f25ed43,Sofortmaßnahmen in Notfallsituationen in Arztpraxen und MVZ,45.0,"Praxisteams lernen, Notfälle sicher zu erkennen und bis zum Eintreffen des Rettungsdienstes angemessene lebensrettende Maßnahmen durchzuführen.",RELEASED,1,false,false
CRS_dc0a3259151e,"Sepsis im Krankenhaus - vermeiden, erkennen und behandeln",30.0,"Ärztliches und pflegerisches Personal im Krankenhaus erfährt, wie eine Sepsis vermieden, erkannt und behandelt werden kann.",RELEASED,null,true,false
CRS_cc83339c40b0,Pro on the Go - Blasenkatheter beim Mann legen,15.0,"Der Kurs vermittelt Ihnen, wie Sie das Legen eines Blasenkatheters bei einem Mann richtig vorbereiten, durchführen und nachbereiten.",RELEASED,null,true,false
CRS_099b3fb162f4,Hygiene Isolierungsmaßnahmen im Krankenhaus,45.0,Sicherheit im Umgang mit isolationsbedürftigen Erregern vermitteln,RELEASED,1,false,false
CRS_afa6995fa90c,Hygiene Isolierungsmaßnahmen im Krankenhaus (ohne Audio),45.0,"Ziel ist es, Sicherheit im Umgang mit isolationsbedürftigen Erregern vermitteln.",RELEASED,1,false,false
CRS_9c5998993d2e,Dekubitusprophylaxe,30.0,"Vermitteln, mit welchen Maßnahmen Dekubitus vermieden werden.",RELEASED,null,true,false
CRS_3bb690cf1164,Pro on the Go - Intramuskuläre (i.m.) Injektionen durchführen,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie eine intramuskuläre Injektion vorbereiten, durchführen und nachbereiten.",RELEASED,null,true,false
CRS_353fe9a9cff3,Pro on the Go - Peak-Flow-Messung,15.0,"Dieser Kurs vermittelt Ihnen, wie Peak-Flow-Messungen richtig durchgeführt und Betroffene bei der Anwendung angeleitet werden.",RELEASED,null,true,false
CRS_d3f551064141,FFP2-Maske an- und ablegen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_aa8d325cc51d,Mund-Nasenschutz an- und ablegen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. ,RELEASED,null,false,false
CRS_f55c9601239f,Abfallentsorgung in Gesundheitseinrichtungen,30.0,Dieser Kurs vermittelt die speziellen Erfordernisse einer verantwortungsvollen Abfallentsorgung in Gesundheitseinrichtungen.,RELEASED,null,false,false
CRS_b85526d1c54c,Abfallentsorgung in Gesundheitseinrichtungen (ohne Audio),30.0,Dieser Kurs vermittelt die speziellen Erfordernisse einer verantwortungsvollen Abfallentsorgung in Gesundheitseinrichtungen.,RELEASED,null,false,false
CRS_f39e3dfdaaa0,Arbeitsschutz in der Eingliederungs- und Behindertenhilfe,30.0,Typische Gefährdungen im Arbeitsalltag erkennen und vermeiden. ,RELEASED,null,false,false
CRS_2db2d17e287e,Reinigungswagen bestücken,30.0,"Das Ziel dieses Kurses ist es, zu vermitteln, wie ein Reinigungswagen fachgerecht und effizient bestückt wird.
",RELEASED,null,false,false
CRS_fee08c9255a3,Pro on the Go - Urinalkondom anlegen und abnehmen,15.0,"Dieser Kurs vermittelt beruflich Pflegenden, wie sie ein Urinalkondom richtig anlegen.",RELEASED,null,true,false
CRS_a607401ec6a0,Hygiene in der Kinder- und Jugendhilfe,45.0,"Hygieneschulung für Fachkräfte in der stationären Jugendhilfe: Infektionsprävention, Basishygiene & Lebensmittelhygiene praxisnah und gesetzeskonform.",RELEASED,1,false,false
CRS_e67c8fa4becc,Pro on the Go - Klistier verabreichen,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie ein Klistier richtig verabreichen.",RELEASED,null,true,false
CRS_5d312d806496,Expertenstandard chronische Wunden - Kinder und Jugendliche im Krankenhaus,30.0,"Wissen für Pflegefachpersonen zu Prävention, Erkennung und Versorgung chronischer Wunden bei Kindern und Jugendlichen.",RELEASED,null,true,false
CRS_e72fc2ead858,Expertenstandard chronische Wunden - Praxiskurs stationäre Pflege,45.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch in stationären Pflegeeinrichtungen umgesetzt werden kann.",RELEASED,1,true,false
CRS_83bddbb90418,Expertenstandard Hautintegrität - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen lernen, Hautveränderungen bei Kindern und Jugendlichen vorzubeugen sowie diese fachgerecht zu versorgen.",RELEASED,null,true,false
CRS_fe954ebe76ca,Expertenstandard chronische Wunden - Praxiskurs Krankenhaus,45.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch im Krankenhaus umgesetzt werden kann.",RELEASED,1,true,false
CRS_76ea9b3a3c51,Expertenstandard chronische Wunden - Praxiskurs Krankenhaus (ohne Audio),45.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch im Krankenhaus umgesetzt werden kann.",RELEASED,1,true,false
CRS_e56dd39d41e9,Hygiene Standardmaßnahmen für pflegerisches und medizinisches Personal,45.0,"Ziel dieses Kurses ist es, Sicherheit im Umgang mit Maßnahmen der Basishygiene zu vermitteln, um der Ausbreitung von Infektionen vorzubeugen.",RELEASED,1,false,false
CRS_9b42d50ddbf2,Hygiene Standardmaßnahmen für pflegerisches und medizinisches Personal (ohne Audio),45.0,"Ziel dieses Kurses ist es, Sicherheit im Umgang mit Maßnahmen der Basishygiene zu vermitteln, um der Ausbreitung von Infektionen vorzubeugen.",RELEASED,1,false,false
CRS_af3e83d57167,Expertenstandard Dekubitusprophylaxe - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Der Kurs vermittelt, wie ein Dekubitus bei Kindern und Jugendlichen in der außerklinisch vermieden und versorgt wird.",RELEASED,null,true,false
CRS_00291a3610e9,Hygiene - Der Ausbreitung von Infektionen vorbeugen,30.0,"Dieser Kurs vermittelt Ihnen, auf welchen Wegen Infektionen übertragen werden und wie Sie das Infektionsrisiko durch Ihr Verhalten reduzieren können.",RELEASED,null,false,false
CRS_1f2095d6d87b,Hygiene - Der Ausbreitung von Infektionen vorbeugen (ohne Audio),30.0,"Dieser Kurs vermittelt Ihnen, auf welchen Wegen Infektionen übertragen werden und wie Sie das Infektionsrisiko durch Ihr Verhalten reduzieren können.",RELEASED,null,false,false
CRS_0b53a6ce8c2f,Hygiene - Übertragungsbasierte Infektionsprävention,15.0,Ziel des Kurses ist es für Mitarbeitende für Übertragungswege von Infektionskrankheiten und entsprechende Schutzmaßnahmen zu sensibilisieren.,RELEASED,null,false,false
CRS_c1040ee1a17a,Hygiene - Übertragungsbasierte Infektionsprävention (ohne Audio),15.0,Ziel des Kurses ist es für Mitarbeitende für Übertragungswege von Infektionskrankheiten und entsprechende Schutzmaßnahmen zu sensibilisieren.,RELEASED,null,false,false
CRS_ff513724a302,Hygiene Standardmaßnahmen: Grundlagen,30.0,"Ziel dieses Kurses ist es, Mitarbeitenden Grundwissen zu Hygiene-Standardmaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_3558e88ebd44,Hygiene Standardmaßnahmen: Grundlagen (ohne Audio),30.0,"Ziel dieses Kurses ist es, Mitarbeitenden Grundwissen zu Hygiene-Standardmaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_c6f539c071e8,Podcast - Die neue Gebührenordnung für Ärzt*innen,30.0,Robert Rath informiert sich und Sie über die Neue Gebührenordnung für Ärzte (GOÄ neu). ,RELEASED,null,false,false
CRS_6cd5575127f6,Expertenstandard Sturzprophylaxe - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen lernen, Stürze von Kindern im pflegerischen Alltag zu verhindern.",RELEASED,null,true,false
CRS_58aca46170ca,Betäubungsmittel im Krankenhaus - Sicher und ordnungsgemäß handeln,30.0,Dieser Kurs schult zum organisatorisch-rechtlichen Umgang mit Betäubungsmitteln im Krankenhaus gemäß BtMG – von Bestellung bis Entsorgung.,RELEASED,null,true,false
CRS_cc415436a01a,Expertenstandard Sturzprophylaxe - Kinder und Jugendliche im Krankenhaus,30.0,"Pflegefachpersonen lernen, wie man Stürze von Kindern im Krankenhaus vermeidet.",RELEASED,null,true,false
CRS_5eca5f41af96,Expertenstandard Schmerzmanagement - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen erkennen und bewerten Schmerzen frühzeitig und leiten geeignete Maßnahmen ein, um Schmerzen zu lindern oder zu vermeiden.",RELEASED,null,true,false
CRS_8b2b46a7775c,Charta für Kinder im Krankenhaus,30.0,Der Kurs vermittelt anhand der EACH-Charta welche Rechte Kinder und Jugendliche im Krankenhaus haben.,RELEASED,null,true,false
CRS_040363643aa1,Brandschutz in der Kinder- und Jugendhilfe,30.0,"Brandschutzkurs für Personal in der Kinder- und Jugendhilfe – sicheres Verhalten bei Bränden, Prävention und gesetzliche Pflichten.",RELEASED,null,false,false
CRS_4bcef3cee6d9,Hygiene Standardmaßnahmen für Servicepersonal (ohne Audio),30.0,"Das Ziel dieses Kurses ist es, Sicherheit im Umgang mit Standardhygienemaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_1aca4ea597b7,Bedarfserhebungsinstrumente in der Eingliederungs- und Behindertenhilfe,30.0,"Wissen zur Bedarfserhebung als Grundlage für rechtskonforme, wirksame und personenzentrierte Leistungen.",RELEASED,null,false,false
CRS_72296703b1d5,Hygiene Standardmaßnahmen für Servicepersonal,30.0,"Das Ziel dieses Kurses ist es, Sicherheit im Umgang mit Standardhygienemaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_71223eec5d78,Expertenstandard Schmerzmanagement - Kinder und Jugendliche im Krankenhaus,30.0,"Der Kurs vermittelt, wie bei Kindern und Jugendlichen im Krankenhaus Schmerzen vermieden, erkannt, bewertet und pflegerisch gemanagt werden.",RELEASED,null,true,false
CRS_8709e470eb32,Wundspülung durchführen,15.0,Die Vor- und Nachbereitung sowie Durchführung von Wundspülungen.,RELEASED,null,false,false
CRS_624d0f1d0467,MRE in der ambulanten Pflege,45.0,"Dieser Kurs vermittelt Ihnen, was multiresistente Erreger sind und wie Sie das Risiko einer Ausbreitung in Ihrer Einrichtung verhindern können.",RELEASED,1,false,false
CRS_94df66ac8791,Wissen auf einen Klick - Die Haut schützen im Krankenhaus,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_acc6b6e08409,Wissen auf einen Klick - Nadelstichverletzungen im Krankenhaus,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
