exam_userId,examId,exam_assignmentId,resultPercentage,correctAnswers,questionsCount,hasPassed,exam_date
U_12a9bd9ce70f,EX_2d2d8d5fbe81,A_9a4963dd6059,90,9,10,true,2025-11-18 11:45:25.133155
U_7fdcef25163f,EX_285af5a822d0,A_ab2a355efc42,100,10,10,true,2025-11-18 11:50:46.079785
U_45cc5b70f3e9,EX_187aee390188,A_ab2a355efc42,50,5,10,false,2025-11-18 11:52:05.686213
U_5eaca49d389a,EX_01c117f6ec57,A_9a4963dd6059,100,10,10,true,2025-11-18 11:53:52.590637
U_45cc5b70f3e9,EX_187aee390188,A_ab2a355efc42,90,9,10,true,2025-11-18 11:55:21.325798
U_7fdcef25163f,EX_54e925b099af,A_ab2a355efc42,80,4,5,true,2025-11-18 11:57:44.610271
U_7fdcef25163f,EX_3a339edb57ef,A_ab2a355efc42,87,7,8,true,2025-11-18 12:03:58.88117
U_885e33f0aede,EX_b030354996ac,A_cc6b9f731b87,100,10,10,true,2025-11-18 12:08:42.916027
U_c6b67d9f9634,EX_54e925b099af,null,20,1,5,false,2025-11-18 12:09:19.172477
U_60b26aebea14,EX_985c1fef891e,A_4378b83c0908,100,1,1,true,2025-11-18 12:09:29.1224
U_bf5122a57886,EX_985c1fef891e,A_4378b83c0908,100,1,1,true,2025-11-18 12:10:25.288541
U_c6b67d9f9634,EX_54e925b099af,null,60,3,5,false,2025-11-18 12:10:47.929155
U_c6b67d9f9634,EX_54e925b099af,null,60,3,5,false,2025-11-18 12:12:29.612083
U_089966c6d602,EX_62924f58402a,null,80,8,10,true,2025-11-18 12:12:29.613855
U_c6b67d9f9634,EX_54e925b099af,null,40,2,5,false,2025-11-18 12:14:06.976521
U_c6b67d9f9634,EX_54e925b099af,null,40,2,5,false,2025-11-18 12:15:47.307918
U_60b26aebea14,EX_b45b7078426c,A_4378b83c0908,100,1,1,true,2025-11-18 12:16:31.765792
U_089966c6d602,EX_abfd99bd313f,A_4281d76f347b,100,1,1,true,2025-11-18 12:16:42.214136
U_c6b67d9f9634,EX_54e925b099af,null,40,2,5,false,2025-11-18 12:17:08.867241
U_c6b67d9f9634,EX_54e925b099af,null,40,2,5,false,2025-11-18 12:18:50.532915
U_c6b67d9f9634,EX_54e925b099af,null,40,2,5,false,2025-11-18 12:21:50.038204
U_ce1f0b847362,EX_58199c4087fe,A_c1e32819e737,80,8,10,true,2025-11-18 12:22:32.331271
U_c6b67d9f9634,EX_54e925b099af,null,60,3,5,false,2025-11-18 12:25:08.621835
U_c6b67d9f9634,EX_54e925b099af,null,60,3,5,false,2025-11-18 12:26:02.487061
U_c6b67d9f9634,EX_54e925b099af,null,100,5,5,true,2025-11-18 12:27:01.225477
U_7fdcef25163f,EX_c71fe1e4b254,A_ab2a355efc42,80,4,5,true,2025-11-18 12:38:30.802038
U_2e5400b00b51,EX_27cab41df7ce,null,100,5,5,true,2025-11-18 12:40:14.752797
U_7fdcef25163f,EX_3993aa0c8579,A_ab2a355efc42,40,4,10,false,2025-11-18 13:15:14.413293
U_7fdcef25163f,EX_3993aa0c8579,A_ab2a355efc42,80,8,10,true,2025-11-18 13:19:57.997497
U_2c6eeec21c50,EX_b030354996ac,A_e1f4bf40fe00,30,3,10,false,2025-11-18 13:38:26.694609
U_2c6eeec21c50,EX_b030354996ac,A_e1f4bf40fe00,30,3,10,false,2025-11-18 13:41:30.713522
U_2111970d85e1,EX_285af5a822d0,A_a727f34a4193,90,9,10,true,2025-11-18 14:48:34.476713
U_14fc93f9ffd0,EX_b977d8c12e98,A_1ffb1195619f,100,10,10,true,2025-11-18 15:01:23.150093
U_23519e74313a,EX_ce3a910a43c5,A_a2faa8d94173,100,10,10,true,2025-11-18 15:42:02.033077
U_bf5122a57886,EX_27cab41df7ce,A_7de447767b3a,40,2,5,true,2025-11-18 15:52:23.579734
U_d4498ca201fe,EX_b977d8c12e98,A_d197c6264cab,100,10,10,true,2025-11-18 15:57:16.275957
U_2e5400b00b51,EX_3228edc688cf,null,100,10,10,true,2025-11-18 16:11:43.598069
U_2e5400b00b51,EX_58199c4087fe,null,90,9,10,true,2025-11-18 17:29:32.548093
U_c5e1e82b429f,EX_c71fe1e4b254,A_64acb3b37162,80,4,5,true,2025-11-18 17:33:42.30786
U_c5e1e82b429f,EX_54e925b099af,A_64acb3b37162,60,3,5,true,2025-11-18 17:39:52.091085
U_2111970d85e1,EX_fc8b6f1cd61b,A_715000f93c33,90,9,10,true,2025-11-18 17:41:00.049365
U_c5e1e82b429f,EX_082528136302,A_64acb3b37162,90,9,10,true,2025-11-18 17:45:56.625864
U_2e5400b00b51,EX_abfd99bd313f,null,100,1,1,true,2025-11-18 17:46:52.377785
U_c5e1e82b429f,EX_db09f7cce4ad,A_64acb3b37162,60,6,10,true,2025-11-18 18:00:51.241469
U_2e5400b00b51,EX_0e26432c73cc,null,70,7,10,true,2025-11-18 18:09:27.637082
U_088afe793c78,EX_ac81fdf6c43a,A_cc27db946c2f,70,7,10,true,2025-11-18 18:40:35.484813
U_58d993ce9077,EX_dfe78479e145,A_4129e214e46e,10,1,10,true,2025-11-18 18:48:48.627527
U_58d993ce9077,EX_fc8b6f1cd61b,A_c1c6e8405547,40,4,10,true,2025-11-18 18:52:56.754158
U_960b0ffc5c3d,EX_b030354996ac,A_6ec64dcf6a85,60,6,10,true,2025-11-18 18:58:31.694672
U_960b0ffc5c3d,EX_a7a5f2028a8d,A_f1885a95618d,90,9,10,true,2025-11-18 19:00:48.26396
U_960b0ffc5c3d,EX_2a6c1105f807,A_f1885a95618d,50,5,10,true,2025-11-18 19:12:51.956515
U_23519e74313a,EX_8dba0f7790aa,A_a2faa8d94173,80,8,10,true,2025-11-18 19:55:56.184436
U_9cfdafcb43ad,EX_7c8cebda0dda,A_643cf08a15c2,80,8,10,true,2025-11-18 20:14:20.269518
U_6a5cf09cccc2,EX_9096c9bbcbf1,A_bface9c06fd7,100,10,10,true,2025-11-18 21:05:36.882568
U_6a5cf09cccc2,EX_61be20799eb0,A_bface9c06fd7,100,1,1,true,2025-11-18 21:08:59.960114
U_6a5cf09cccc2,EX_01c117f6ec57,A_bface9c06fd7,100,10,10,true,2025-11-18 21:26:00.443191
U_6a5cf09cccc2,EX_4b512f52f4d5,A_bface9c06fd7,80,8,10,true,2025-11-18 21:40:05.885268
U_6a5cf09cccc2,EX_49a7a6bcec25,A_bface9c06fd7,80,8,10,true,2025-11-18 22:00:33.731238
U_0d8362b70bcd,EX_9096c9bbcbf1,A_ef7f137780a4,90,9,10,true,2025-11-19 08:07:20.585404
U_0d8362b70bcd,EX_27cab41df7ce,A_ef7f137780a4,100,5,5,true,2025-11-19 08:56:03.193915
U_29c0d97de796,EX_49a7a6bcec25,A_bface9c06fd7,80,8,10,true,2025-11-19 09:41:29.050209
U_0d8362b70bcd,EX_dbb880b20e65,A_ef7f137780a4,100,10,10,true,2025-11-19 09:41:57.646544
U_556a2785f515,EX_210eb007731f,A_f605cc4881b7,87,7,8,true,2025-11-19 09:56:02.040944
U_0d8362b70bcd,EX_49a7a6bcec25,A_ef7f137780a4,90,9,10,true,2025-11-19 10:46:20.21399
U_29c0d97de796,EX_9096c9bbcbf1,A_bface9c06fd7,100,10,10,true,2025-11-19 11:07:56.039023
U_45cc5b70f3e9,EX_27cab41df7ce,A_ab2a355efc42,60,3,5,true,2025-11-19 11:48:01.841475
U_0d8362b70bcd,EX_a697a2eb7fe6,A_ef7f137780a4,100,10,10,true,2025-11-19 12:51:36.401745
U_0d8362b70bcd,EX_a404e436b9d6,A_ef7f137780a4,100,10,10,true,2025-11-19 13:18:23.479051
U_0d8362b70bcd,EX_04bd07fc155d,A_ef7f137780a4,100,5,5,true,2025-11-19 13:52:18.08681
U_c937a0125698,EX_e3be8a382221,A_8142efcf790a,100,1,1,true,2025-11-19 13:53:28.719662
U_09f234b670af,EX_a404e436b9d6,A_3a8986e4286e,40,4,10,true,2025-11-19 14:09:12.625339
U_09f234b670af,EX_27cab41df7ce,null,80,4,5,true,2025-11-19 14:18:43.702643
U_0d8362b70bcd,EX_b7e1ed8f3ce3,A_ef7f137780a4,80,4,5,true,2025-11-19 14:22:54.521019
U_09f234b670af,EX_4f511ba86ad2,A_3a8986e4286e,70,7,10,true,2025-11-19 14:23:12.280144
U_09f234b670af,EX_e9d2b0d3568d,A_3a8986e4286e,60,6,10,true,2025-11-19 14:28:17.904369
U_09f234b670af,EX_522d832c5f57,A_3a8986e4286e,60,6,10,true,2025-11-19 14:34:27.310339
U_09f234b670af,EX_3993aa0c8579,A_3a8986e4286e,50,5,10,true,2025-11-19 14:37:55.783105
U_09f234b670af,EX_fc8b6f1cd61b,A_3a8986e4286e,70,7,10,true,2025-11-19 14:57:32.71518
U_6f6832243cf5,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-19 16:38:14.987321
U_d30c39da7cc7,EX_bc596aefe1f9,null,95,19,20,true,2025-11-19 18:15:50.245981
U_d4498ca201fe,EX_8dba0f7790aa,A_f605cc4881b7,90,9,10,true,2025-11-19 18:27:04.354118
U_d4498ca201fe,EX_210eb007731f,A_f605cc4881b7,87,7,8,true,2025-11-19 18:57:01.310154
U_960b0ffc5c3d,EX_261a2bff9c02,A_6afe500778c8,100,10,10,true,2025-11-19 19:01:04.17434
U_09f234b670af,EX_b177c0f02ed1,A_3a8986e4286e,80,4,5,true,2025-11-19 19:08:55.043019
U_960b0ffc5c3d,EX_285af5a822d0,A_a013db357018,60,6,10,true,2025-11-19 19:14:13.290127
U_09f234b670af,EX_4ee81bd598a1,A_3a8986e4286e,60,6,10,true,2025-11-19 19:27:05.306439
U_c5e1e82b429f,EX_b977d8c12e98,null,100,10,10,true,2025-11-19 19:34:37.444885
U_6a5cf09cccc2,EX_5f6ea054f652,A_bface9c06fd7,60,6,10,true,2025-11-19 19:38:03.687193
U_2dd5960870cc,EX_7f6b6815a506,null,80,4,5,true,2025-11-19 20:07:51.126202
U_2dd5960870cc,EX_a530907b634d,null,80,8,10,true,2025-11-19 20:24:04.986357
U_6a5cf09cccc2,EX_48d9d5c87145,A_bface9c06fd7,60,6,10,false,2025-11-19 20:24:09.422872
U_6a5cf09cccc2,EX_48d9d5c87145,A_bface9c06fd7,70,7,10,true,2025-11-19 20:28:24.713564
U_6a5cf09cccc2,EX_285af5a822d0,A_5a24b6f62d8f,90,9,10,true,2025-11-19 20:33:07.080688
U_ae5066c17a42,EX_028a3de92054,A_fd8bcd379b6a,100,10,10,true,2025-11-19 20:42:36.093724
U_c9639d7080ba,EX_3228edc688cf,A_d425ec8baa81,70,7,10,true,2025-11-19 21:27:09.520014
U_c9639d7080ba,EX_54e925b099af,A_d425ec8baa81,60,3,5,true,2025-11-19 22:25:54.419451
U_c9639d7080ba,EX_58a675b75453,A_d425ec8baa81,100,1,1,true,2025-11-19 22:40:52.574763
U_5eaca49d389a,EX_ceb0a71183e8,A_9a4963dd6059,80,8,10,true,2025-11-19 22:52:30.519035
U_c9639d7080ba,EX_706c6cfaccd8,A_d425ec8baa81,60,6,10,true,2025-11-19 23:49:06.326154
U_c9639d7080ba,EX_985c1fef891e,A_d425ec8baa81,100,1,1,true,2025-11-19 23:55:31.522341
U_c9639d7080ba,EX_b977d8c12e98,A_d425ec8baa81,90,9,10,true,2025-11-20 00:54:20.684886
U_a09772ab780d,EX_a7a5f2028a8d,A_c2be0cf2c6f6,80,8,10,true,2025-11-20 07:00:00.670584
U_733ff1177d9f,EX_a530907b634d,null,80,8,10,true,2025-11-20 07:02:03.669895
U_733ff1177d9f,EX_34c9ae472a8b,null,100,1,1,true,2025-11-20 07:08:04.076847
U_733ff1177d9f,EX_0e26432c73cc,null,40,4,10,false,2025-11-20 07:16:00.530253
U_7593ff8759f2,EX_27cab41df7ce,A_ef7f137780a4,100,5,5,true,2025-11-20 07:32:11.992522
U_a09772ab780d,EX_522d832c5f57,A_c2be0cf2c6f6,70,7,10,true,2025-11-20 08:03:01.606011
U_9af8b0f14de3,EX_c7f760891f60,A_5bb93bd5e56b,100,10,10,true,2025-11-20 08:12:29.410264
U_a09772ab780d,EX_522d832c5f57,A_2a2209b271c6,90,9,10,true,2025-11-20 08:17:27.121931
U_7593ff8759f2,EX_58199c4087fe,A_ef7f137780a4,90,9,10,true,2025-11-20 08:24:54.304836
U_9af8b0f14de3,EX_27cab41df7ce,A_7de447767b3a,60,3,5,true,2025-11-20 08:27:57.885202
U_9af8b0f14de3,EX_261a2bff9c02,A_4378b83c0908,90,9,10,true,2025-11-20 08:59:21.483429
U_7593ff8759f2,EX_b7e1ed8f3ce3,A_ef7f137780a4,100,5,5,true,2025-11-20 09:03:21.391328
U_a09772ab780d,EX_49a7a6bcec25,A_2a2209b271c6,90,9,10,true,2025-11-20 09:16:49.40612
U_9af8b0f14de3,EX_e600a2b17361,A_4378b83c0908,80,8,10,true,2025-11-20 09:19:17.489334
U_5eaca49d389a,EX_3aaea02e6598,A_9a4963dd6059,100,10,10,true,2025-11-20 09:30:19.911901
U_e1674876f1c2,EX_18e122760b5f,null,80,4,5,true,2025-11-20 09:53:05.082196
U_733ff1177d9f,EX_0e26432c73cc,null,50,5,10,false,2025-11-20 10:08:50.459691
U_5df3ced622f2,EX_49a7a6bcec25,A_f3dd22d55aa0,80,8,10,true,2025-11-20 10:44:27.93823
U_7593ff8759f2,EX_eedb8ca881b2,A_ef7f137780a4,100,10,10,true,2025-11-20 10:57:40.778515
U_6574eba4a0f9,EX_27cab41df7ce,A_7de447767b3a,80,4,5,true,2025-11-20 11:02:35.616582
U_733ff1177d9f,EX_e9d2b0d3568d,null,50,5,10,false,2025-11-20 11:07:53.141274
U_733ff1177d9f,EX_e9d2b0d3568d,null,50,5,10,false,2025-11-20 11:18:34.584368
U_5f36e8417468,EX_81f5739ef29b,A_0af4bff79587,90,9,10,true,2025-11-20 11:18:48.787901
U_7c3a3bc06a2d,EX_cea4dab74fa5,A_b6d90b318ef7,80,8,10,true,2025-11-20 11:22:40.221364
U_5df3ced622f2,EX_3228edc688cf,A_f3dd22d55aa0,100,10,10,true,2025-11-20 11:24:28.045157
U_9af8b0f14de3,EX_232ef5ec2b61,A_4378b83c0908,80,8,10,true,2025-11-20 11:30:29.351928
U_c9639d7080ba,EX_27cab41df7ce,A_d425ec8baa81,80,4,5,true,2025-11-20 11:32:03.269281
U_9af8b0f14de3,EX_db09f7cce4ad,A_2eee192a6deb,60,6,10,true,2025-11-20 11:48:59.491871
U_18901f42b961,EX_a404e436b9d6,A_55326ff6b569,100,10,10,true,2025-11-20 11:49:34.541217
U_18901f42b961,EX_f2b7a5729701,A_55326ff6b569,100,5,5,true,2025-11-20 11:53:53.800451
U_7593ff8759f2,EX_dbb880b20e65,A_ef7f137780a4,100,10,10,true,2025-11-20 11:59:34.369141
U_18901f42b961,EX_4ee81bd598a1,A_3a8986e4286e,70,7,10,true,2025-11-20 12:01:01.276561
U_18901f42b961,EX_4f511ba86ad2,A_3a8986e4286e,100,10,10,true,2025-11-20 12:05:48.992235
U_5f36e8417468,EX_21951ccce230,A_0af4bff79587,50,5,10,true,2025-11-20 12:05:57.790555
U_5df3ced622f2,EX_e9d2b0d3568d,A_f3dd22d55aa0,80,8,10,true,2025-11-20 12:07:04.074356
U_45cc5b70f3e9,EX_b977d8c12e98,A_ab2a355efc42,90,9,10,true,2025-11-20 12:11:23.879875
U_ea5439e27739,EX_abfd99bd313f,A_3c10b5acbd48,100,1,1,true,2025-11-20 12:15:52.525784
U_18901f42b961,EX_9188cc2c9266,A_55326ff6b569,88,8,9,true,2025-11-20 12:16:28.505628
U_1405e8d02a3a,EX_81f5739ef29b,A_56fe592b23a6,80,8,10,true,2025-11-20 12:28:22.283035
U_122e10f21e25,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-20 12:32:32.421653
U_ea5439e27739,EX_548cfd42c3a9,A_a2cf68a11fd9,100,1,1,true,2025-11-20 12:43:42.04707
U_7593ff8759f2,EX_3993aa0c8579,A_ef7f137780a4,100,10,10,true,2025-11-20 12:48:19.347669
U_ea5439e27739,EX_82af9f14c11a,A_04739a6f0ac8,100,1,1,true,2025-11-20 12:52:21.998964
U_1901d6fbf644,EX_27cab41df7ce,A_d3608aab6e4d,80,4,5,true,2025-11-20 12:58:13.395574
U_ea5439e27739,EX_db09f7cce4ad,A_c4c166e83b18,60,6,10,true,2025-11-20 13:24:55.979265
U_1901d6fbf644,EX_db09f7cce4ad,A_d3608aab6e4d,70,7,10,true,2025-11-20 13:38:48.409821
U_01898e24f0dc,EX_27404e295acd,A_176ba5ddaa00,100,1,1,true,2025-11-20 14:15:02.062083
U_7593ff8759f2,EX_9096c9bbcbf1,A_ef7f137780a4,90,9,10,true,2025-11-20 14:17:10.887012
U_09f234b670af,EX_01c117f6ec57,A_3a8986e4286e,70,7,10,true,2025-11-20 14:18:47.442254
U_2219b397a9d5,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-20 14:20:25.080509
U_1901d6fbf644,EX_3993aa0c8579,A_d3608aab6e4d,90,9,10,true,2025-11-20 14:34:49.080146
U_eddc0822d4c8,EX_27cab41df7ce,A_3a8986e4286e,100,5,5,true,2025-11-20 14:55:40.954156
U_5eaca49d389a,EX_4c8ed5be5167,A_9a4963dd6059,90,9,10,true,2025-11-20 15:01:02.073207
U_02e9635ccd1e,EX_261a2bff9c02,A_4378b83c0908,100,10,10,true,2025-11-20 15:27:30.064453
U_a7108f4d3ce8,EX_cea4dab74fa5,A_702c96a12336,100,10,10,true,2025-11-20 15:47:28.895579
U_ca39d56cec22,EX_27cab41df7ce,A_7de447767b3a,80,4,5,true,2025-11-20 15:56:20.803578
U_eddc0822d4c8,EX_b030354996ac,A_55326ff6b569,70,7,10,true,2025-11-20 16:23:08.173951
U_ca39d56cec22,EX_4970edda7cfc,A_4378b83c0908,90,9,10,true,2025-11-20 16:27:54.655243
U_ca39d56cec22,EX_cdff70b48339,A_4378b83c0908,100,1,1,true,2025-11-20 16:35:00.290356
U_02e9635ccd1e,EX_e600a2b17361,A_4378b83c0908,100,10,10,true,2025-11-20 16:37:45.589984
U_ca39d56cec22,EX_12a584e624bb,A_4378b83c0908,100,1,1,true,2025-11-20 16:38:23.273276
U_ca39d56cec22,EX_b45b7078426c,A_4378b83c0908,100,1,1,true,2025-11-20 16:43:16.474706
U_ca39d56cec22,EX_27404e295acd,A_4378b83c0908,100,1,1,true,2025-11-20 16:48:23.733593
U_ca39d56cec22,EX_985c1fef891e,A_4378b83c0908,100,1,1,true,2025-11-20 16:49:59.448283
U_932b93809f13,EX_81f5739ef29b,A_56fe592b23a6,80,8,10,true,2025-11-20 16:52:29.309913
U_02e9635ccd1e,EX_232ef5ec2b61,A_4378b83c0908,100,10,10,true,2025-11-20 17:00:06.212059
U_a7108f4d3ce8,EX_285af5a822d0,A_a727f34a4193,90,9,10,true,2025-11-20 17:00:51.152856
U_02e9635ccd1e,EX_cdff70b48339,A_4378b83c0908,100,1,1,true,2025-11-20 17:06:10.178693
U_02e9635ccd1e,EX_12a584e624bb,A_4378b83c0908,100,1,1,true,2025-11-20 17:08:23.455521
U_bd72ddb846b4,EX_b9f2e4ec0c54,A_1ed277de231d,70,7,10,true,2025-11-20 17:12:31.578911
U_932b93809f13,EX_e600a2b17361,null,90,9,10,true,2025-11-20 17:17:01.904512
U_c9639d7080ba,EX_b7afb514cedd,A_d425ec8baa81,60,6,10,true,2025-11-20 17:57:32.257854
U_960b0ffc5c3d,EX_0b09405f5db6,A_43af3bd5d000,60,6,10,true,2025-11-20 18:05:31.393425
U_932b93809f13,EX_e600a2b17361,null,60,6,10,true,2025-11-20 18:05:54.463785
U_bd72ddb846b4,EX_ce3a910a43c5,A_986decc6f0ad,90,9,10,true,2025-11-20 18:05:58.434997
U_c9639d7080ba,EX_48681b8d641d,A_d425ec8baa81,80,8,10,true,2025-11-20 18:08:45.630162
U_c9639d7080ba,EX_e48bc1d52623,null,50,5,10,true,2025-11-20 18:34:05.425535
U_1c1ab0e7462c,EX_bc596aefe1f9,null,95,19,20,true,2025-11-20 18:53:52.200277
U_d4498ca201fe,EX_392e6cbff950,A_f605cc4881b7,100,10,10,true,2025-11-20 18:58:34.527799
U_c9639d7080ba,EX_e48bc1d52623,A_d425ec8baa81,50,5,10,true,2025-11-20 19:01:06.342077
U_09f234b670af,EX_2111ef3bc4c0,A_3a8986e4286e,60,6,10,true,2025-11-20 19:06:37.983289
U_09f234b670af,EX_49a7a6bcec25,A_3a8986e4286e,50,5,10,true,2025-11-20 19:29:49.980632
U_09f234b670af,EX_ce4e4122b70d,A_3a8986e4286e,50,5,10,true,2025-11-20 19:55:12.235473
U_dcc446cd3b12,EX_31ae6ee12441,A_25756cc5da83,90,9,10,true,2025-11-20 20:04:07.256092
U_dcc446cd3b12,EX_27cab41df7ce,A_664e43d7a6df,80,4,5,true,2025-11-20 20:38:52.55329
U_dcc446cd3b12,EX_f078797feb6d,A_664e43d7a6df,100,1,1,true,2025-11-20 20:42:18.183793
U_dcc446cd3b12,EX_36c0c6d140d8,A_664e43d7a6df,100,1,1,true,2025-11-20 20:45:41.457163
U_c78b4ddc2478,EX_01c117f6ec57,A_7e7d4916a3a6,40,4,10,true,2025-11-20 20:48:05.002906
U_c78b4ddc2478,EX_b0e33c7ec2b0,A_7e7d4916a3a6,0,0,10,true,2025-11-20 20:52:21.086946
U_c78b4ddc2478,EX_3aaea02e6598,A_7e7d4916a3a6,50,5,10,true,2025-11-20 21:03:56.197751
U_089966c6d602,EX_48d9d5c87145,A_a2e48efb5220,70,7,10,true,2025-11-20 21:06:01.463002
U_c78b4ddc2478,EX_210eb007731f,A_7e7d4916a3a6,75,6,8,true,2025-11-20 21:06:03.304451
U_c9639d7080ba,EX_7a6a1c24001a,null,40,4,10,true,2025-11-20 21:49:44.158555
U_c9639d7080ba,EX_7a6a1c24001a,A_d425ec8baa81,60,6,10,true,2025-11-20 22:00:19.249162
U_6b4fb80cb2a9,EX_74489f705782,A_56c1c99fa33e,100,5,5,true,2025-11-21 00:59:08.987492
U_6b4fb80cb2a9,EX_f92b37ca0683,A_56c1c99fa33e,100,5,5,true,2025-11-21 01:36:57.16593
U_6b4fb80cb2a9,EX_985c1fef891e,A_56c1c99fa33e,100,1,1,true,2025-11-21 01:38:35.906143
U_6b4fb80cb2a9,EX_702160d8a928,A_56c1c99fa33e,90,9,10,true,2025-11-21 01:44:17.208796
U_6b4fb80cb2a9,EX_3b2b8deca061,A_56c1c99fa33e,60,6,10,true,2025-11-21 02:31:58.582042
U_6b4fb80cb2a9,EX_a1ebf9e22d34,A_56c1c99fa33e,90,9,10,true,2025-11-21 02:49:00.018524
U_7593ff8759f2,EX_706c6cfaccd8,A_ef7f137780a4,90,9,10,true,2025-11-21 07:57:36.808428
U_733ff1177d9f,EX_0e26432c73cc,null,70,7,10,false,2025-11-21 08:24:32.078527
U_0ef2aab6fc09,EX_0e26432c73cc,null,70,7,10,false,2025-11-21 08:24:32.88237
U_733ff1177d9f,EX_e9d2b0d3568d,null,80,8,10,true,2025-11-21 08:46:12.020288
U_abda183a7750,EX_48681b8d641d,A_8b71929f0525,80,8,10,true,2025-11-21 08:46:51.279027
U_9af8b0f14de3,EX_4970edda7cfc,A_4378b83c0908,100,10,10,true,2025-11-21 09:13:09.480408
U_7593ff8759f2,EX_49a7a6bcec25,A_ef7f137780a4,90,9,10,true,2025-11-21 09:18:34.843223
U_9af8b0f14de3,EX_eedb8ca881b2,A_4378b83c0908,90,9,10,true,2025-11-21 09:31:12.406208
U_bfef21757d47,EX_e600a2b17361,A_4378b83c0908,90,9,10,true,2025-11-21 09:33:56.566012
U_9af8b0f14de3,EX_cdff70b48339,A_4378b83c0908,100,1,1,true,2025-11-21 09:34:02.012114
U_9af8b0f14de3,EX_12a584e624bb,A_4378b83c0908,100,1,1,true,2025-11-21 09:36:10.827071
U_9af8b0f14de3,EX_985c1fef891e,A_4378b83c0908,100,1,1,true,2025-11-21 09:37:18.569268
U_9af8b0f14de3,EX_b45b7078426c,A_4378b83c0908,100,1,1,true,2025-11-21 09:40:03.142926
U_9af8b0f14de3,EX_27404e295acd,A_4378b83c0908,100,1,1,true,2025-11-21 09:41:48.793069
U_5eba1438b88a,EX_27cab41df7ce,A_7a5c51441634,100,5,5,true,2025-11-21 09:47:30.679453
U_8c624ebe2f47,EX_49a7a6bcec25,A_cace13672cff,20,2,10,true,2025-11-21 09:56:37.877162
U_5eba1438b88a,EX_658c19cf46dd,A_7a5c51441634,80,4,5,true,2025-11-21 10:05:28.098705
U_5eba1438b88a,EX_f87db672c9b7,A_7a5c51441634,80,8,10,true,2025-11-21 10:19:31.325851
U_7593ff8759f2,EX_522d832c5f57,A_ef7f137780a4,100,10,10,true,2025-11-21 10:21:09.516596
U_8c624ebe2f47,EX_082528136302,A_1fa785a7d72a,20,2,10,true,2025-11-21 10:26:32.820482
U_bfef21757d47,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-21 10:36:57.315373
U_ea5439e27739,EX_27cab41df7ce,A_fa6eb5da472b,80,4,5,true,2025-11-21 11:14:44.154572
U_932b93809f13,EX_e600a2b17361,null,100,10,10,true,2025-11-21 11:31:58.636284
U_7593ff8759f2,EX_a697a2eb7fe6,A_ef7f137780a4,90,9,10,true,2025-11-21 11:33:28.464301
U_7593ff8759f2,EX_c3a85942e8fc,A_ef7f137780a4,100,1,1,true,2025-11-21 11:45:06.315869
U_1c1ab0e7462c,EX_71d1c4410a73,null,86,13,15,true,2025-11-21 12:00:44.674998
U_ea5439e27739,EX_3228edc688cf,A_33c4ab810918,100,10,10,true,2025-11-21 12:09:00.124485
U_1c1ab0e7462c,EX_018cf3fc49c8,null,70,7,10,true,2025-11-21 12:19:21.718833
U_7593ff8759f2,EX_2a377505bea4,A_ef7f137780a4,90,9,10,true,2025-11-21 12:39:10.276627
U_dab037c626e9,EX_4aa2ac7e5feb,A_efb357ce5efe,90,9,10,true,2025-11-21 12:49:43.326442
U_ea5439e27739,EX_522d832c5f57,A_1e6c8ebdda2a,90,9,10,true,2025-11-21 13:38:55.545605
U_dab037c626e9,EX_b177c0f02ed1,A_0738176f8a1c,80,4,5,true,2025-11-21 13:43:39.056848
U_5c59914274fc,EX_8dba0f7790aa,A_a2faa8d94173,100,10,10,true,2025-11-21 13:52:35.118685
U_556a2785f515,EX_392e6cbff950,null,90,9,10,true,2025-11-21 14:49:42.17318
U_ae5657cf0e19,EX_43ac4b54a435,null,100,20,20,true,2025-11-21 14:52:54.874902
U_556a2785f515,EX_8dba0f7790aa,A_f605cc4881b7,70,7,10,true,2025-11-21 15:02:09.074761
U_dcc446cd3b12,EX_0b09405f5db6,A_25756cc5da83,70,7,10,true,2025-11-21 15:04:16.810764
U_dcc446cd3b12,EX_aa7b706d4652,A_25756cc5da83,80,4,5,true,2025-11-21 15:07:19.064626
U_5c59914274fc,EX_4c8ed5be5167,A_a2faa8d94173,80,8,10,true,2025-11-21 15:15:21.206987
U_c00f93317ec3,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-21 15:43:53.386596
U_96e3b927360c,EX_27cab41df7ce,A_7de447767b3a,100,5,5,true,2025-11-21 15:50:54.005939
U_c78b4ddc2478,EX_4c8ed5be5167,A_7e7d4916a3a6,70,7,10,true,2025-11-21 15:56:21.731351
U_c00f93317ec3,EX_261a2bff9c02,A_4378b83c0908,100,10,10,true,2025-11-21 15:59:01.99865
U_c00f93317ec3,EX_b45b7078426c,A_4378b83c0908,100,1,1,true,2025-11-21 16:00:54.855738
U_c00f93317ec3,EX_e600a2b17361,A_4378b83c0908,80,8,10,true,2025-11-21 16:10:15.777502
U_5eaca49d389a,EX_309faf6728e2,A_9a4963dd6059,90,9,10,true,2025-11-21 16:26:34.292005
